"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_10_1013" 12 2.26706833943438 0.376794312876343 12 1.64640377329182 0.279505683168223 12 1.15971975061004 0.191073307214598 10 10 "simulation4" 3.95708117615518 1.55420941270928
"Conti_10_1014" 13 2.45020453215476 0.382979681474372 13 1.78332064811414 0.294708356251378 13 1.26679917806437 0.242497689485295 10 10 "simulation4" 4.20453207659278 1.65283347328173
"Conti_10_1015" 14 2.62853683884146 0.368866607051076 14 1.9170151569344 0.272508341056153 14 1.37056826043006 0.181690385366219 10 10 "simulation4" 4.47398095099211 1.72678382148399
"Conti_10_1016" 15 2.80432551099038 0.380586920909026 15 2.04305448316318 0.273908181608189 15 1.46069874848903 0.197859564614498 10 10 "simulation4" 4.64223978676273 1.68078814193904
"Conti_10_1017" 16 2.98011758577409 0.373062548741232 16 2.16958806532588 0.276093491869211 16 1.56049898750934 0.219038702719992 10 10 "simulation4" 4.76753178849765 1.87647624946478
"Conti_10_1018" 17 3.15067445547726 0.369314805579704 17 2.29192994411343 0.263573055649263 17 1.66145877613861 0.208270019159791 10 10 "simulation4" 4.98270986209109 1.80871436625169
"Conti_10_1019" 18 3.31222447491484 0.349887245470322 18 2.4090369628486 0.261133661732278 18 1.75827710521532 0.206608310700096 10 10 "simulation4" 5.24718749710271 2.09335383667174
"Conti_10_1020" 19 3.46731682056533 0.354655970837622 19 2.52131026899162 0.249979598345556 19 1.84803021419525 0.182149341438805 10 10 "simulation4" 5.52697253191044 2.21092493723737
"Conti_10_1021" 20 3.62758596963223 0.365986953269813 20 2.63233326067731 0.258168165642022 20 1.9350375113024 0.198931967713196 10 10 "simulation4" 5.84497359798877 2.36311074553034
"Conti_10_1022" 21 3.7731855931174 0.316111755862517 21 2.7355711069768 0.22698202232709 21 2.02109303635946 0.181247516066703 10 10 "simulation4" 5.86790119323173 2.29596858353864
"Conti_10_1023" 22 3.91514713188804 0.358453992380167 22 2.83839030345528 0.259826619306451 22 2.1060292963306 0.196986636083292 10 10 "simulation4" 5.95916304409095 2.42347758349522
"Conti_10_1024" 23 4.0638094344124 0.338038799432732 23 2.94571663533958 0.244932553384751 23 2.18681161524911 0.167752230120274 10 10 "simulation4" 5.97180516211372 2.42521448929071
"Conti_10_1025" 24 4.20056868451179 0.327411996604368 24 3.04612150107759 0.23989556867834 24 2.2652695246937 0.189649968246658 10 10 "simulation4" 6.11980475149995 2.41307205671116
"Conti_10_1026" 25 4.32977772473489 0.317282344628224 25 3.14153540043683 0.227239268557091 25 2.34217352119637 0.16017502036272 10 10 "simulation4" 6.44330208781268 1.92642062537745
"Conti_10_1027" 26 4.45877686505513 0.332194569255725 26 3.22757661020094 0.206903823082854 26 2.40522338496663 0.132346790690548 10 10 "simulation4" 6.27554937326443 2.01453518096882
"Conti_10_1028" 27 4.59954404843748 0.357600474623206 27 3.30662122364807 0.20180903585827 27 2.45845889454284 0.1144856928167 10 10 "simulation4" 6.16950952322848 1.91985614516104
"Conti_10_1029" 28 4.74063527285203 0.338229537437856 28 3.38242394883782 0.196543125138237 28 2.50846612855951 0.116721245572374 10 10 "simulation4" 6.07323919390603 1.9012491432745
"Conti_10_1030" 29 4.8691765042259 0.327157659684645 29 3.45960267852835 0.211295533152721 29 2.55842472509653 0.115489236536716 10 10 "simulation4" 6.13005135967372 2.01344846549091
"Conti_10_1031" 30 5.00809778259653 0.373804992928412 30 3.54392567126353 0.226817735721325 30 2.60782020111152 0.115932245628888 10 10 "simulation4" 5.92905453449087 1.85308140625193
"Conti_10_1032" 31 5.15746275484803 0.362860638983448 31 3.62899496382184 0.219410291126179 31 2.6540777936672 0.104327823380077 10 10 "simulation4" 5.92062325421457 1.90428619752966
"Conti_10_1033" 32 5.29657689704872 0.351352834923692 32 3.71319473987963 0.229485865479068 32 2.70439733363199 0.138977069016747 10 10 "simulation4" 5.91720287891462 2.03925595336229
"Conti_10_1034" 33 5.43727547520185 0.370008217274859 33 3.80437933361906 0.247203261278762 33 2.76248398640795 0.14431232492651 10 10 "simulation4" 5.65434037443385 1.8590563393717
"Conti_10_1035" 34 5.57703159224966 0.350332797010647 34 3.89470545478248 0.231128937151326 34 2.82281517031589 0.154884586392478 10 10 "simulation4" 5.68575164510275 1.97196118800309
"Conti_10_1036" 35 5.7028964335649 0.329299423134227 35 3.98202753851155 0.238437368235838 35 2.88626055940399 0.157684267409136 10 10 "simulation4" 5.30013622024821 1.66769980035151
"Conti_10_1037" 36 5.81219607504896 0.299088708662117 36 4.0631060184255 0.20782189748247 36 2.93849549248888 0.107999817043403 10 10 "simulation4" 5.01230482527038 1.4583427840022
"Conti_10_1038" 37 5.91479600371555 0.308478288986567 37 4.13036809941252 0.187895361836163 37 2.97978791863365 0.102977468619384 10 10 "simulation4" 4.80200812332306 1.41249707969745
"Conti_10_1039" 38 6.01909143466871 0.303597321653808 38 4.19310646363882 0.188640465360215 38 3.02132340437497 0.109829711885636 10 10 "simulation4" 4.59975244921751 1.34252842780316
