"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_1.62_1.6221" 20 7.27838889495557 0.383128076676658 20 5.99572189664723 0.289724204927304 20 4.32622823264934 0.121969811469685 1.62 1.62 "simulation3" 8.79738626453334 3.06768644167467
"Conti_1.62_1.6222" 21 7.40757430311113 0.363799833660548 21 6.08418606787505 0.271153883881587 21 4.35851173248877 0.11735657492152 1.62 1.62 "simulation3" 8.99994918835251 3.18898553947418
"Conti_1.62_1.6223" 22 7.51000325154692 0.302233333616288 22 6.15911188877139 0.241144981161962 22 4.39050584594923 0.121272441632629 1.62 1.62 "simulation3" 9.23279099176274 3.48568086012933
"Conti_1.62_1.6224" 23 7.59722869721165 0.317255304549157 23 6.22679191047575 0.245661333939074 23 4.42608788596155 0.13598599808691 1.62 1.62 "simulation3" 9.00629920685661 3.39467159355668
"Conti_1.62_1.6225" 24 7.69482156664429 0.339583372352467 24 6.29271100910403 0.241344417165944 24 4.46139128684513 0.131304821521813 1.62 1.62 "simulation3" 9.03406635737981 3.47064757248349
"Conti_1.62_1.6226" 25 7.81698189323544 0.399567734411529 25 6.38203247525993 0.326700601507067 25 4.52444178158526 0.253347745812818 1.62 1.62 "simulation3" 9.90698474390751 2.95889916917377
"Conti_1.62_1.6227" 26 7.9547988797412 0.392512255218876 26 6.47716167143893 0.263110470868251 26 4.60391789123596 0.197961444629218 1.62 1.62 "simulation3" 9.33838989534917 2.79808649105828
"Conti_1.62_1.6228" 27 8.08247266713752 0.376716268509161 27 6.54468636731757 0.240309615353072 27 4.65816167484795 0.162847442521579 1.62 1.62 "simulation3" 9.22836039455748 2.93724385158422
"Conti_1.62_1.6229" 28 8.2012572864083 0.366254648050666 28 6.61044198691989 0.253811081058568 28 4.6962707816778 0.126083257690129 1.62 1.62 "simulation3" 8.81182495313509 2.70723106065222
"Conti_1.62_1.6230" 29 8.30633460008811 0.336083345539895 29 6.67611682366451 0.240824543765345 29 4.72975440745581 0.142941431705065 1.62 1.62 "simulation3" 8.6369023123845 3.02655537750412
"Conti_1.62_1.6231" 30 8.40034824535174 0.331825064797897 30 6.73992420745685 0.248975163923161 30 4.77563758748574 0.176707426054527 1.62 1.62 "simulation3" 8.45608151643387 3.11929251382527
"Conti_1.62_1.6232" 31 8.4921901600763 0.329615029816604 31 6.80044625436783 0.229913644141064 31 4.81469781756699 0.116915063172507 1.62 1.62 "simulation3" 8.15251441699411 3.17097415653999
"Conti_1.62_1.6233" 32 8.58064856090736 0.321915930487777 32 6.85555004801282 0.230430652540925 32 4.84476971339399 0.139357612773236 1.62 1.62 "simulation3" 8.08786755861006 3.27647876938795
"Conti_1.62_1.6234" 33 8.65995083721952 0.299397240041849 33 6.90675857889851 0.213826866427349 33 4.87977881499565 0.137068124392708 1.62 1.62 "simulation3" 7.82649789208346 3.23753381719955
"Conti_1.62_1.6235" 34 8.72274899126992 0.267208364299812 34 6.94845063769609 0.192911450571987 34 4.91237359558332 0.130003607759644 1.62 1.62 "simulation3" 7.34327242752959 3.01654230676169
"Conti_1.62_1.6236" 35 8.77494677371021 0.264206180925467 35 6.97755006611029 0.162765768311065 35 4.9396144895119 0.111719583269577 1.62 1.62 "simulation3" 7.05742422394828 2.99912116157065
"Conti_1.62_1.6237" 36 8.8333399067517 0.286832271636797 36 7.00125777907595 0.169448861710513 36 4.96138587343099 0.103505679819629 1.62 1.62 "simulation3" 6.76201761436429 2.88326873260704
"Conti_1.62_1.6238" 37 8.8905826521467 0.263220699916041 37 7.02636397162506 0.167133448553197 37 4.9829426559927 0.108573305111008 1.62 1.62 "simulation3" 6.39370090490462 2.72252408983036
"Conti_1.62_1.6239" 38 8.94533161421828 0.279359947052885 38 7.04999464693867 0.162457254170402 38 5.00191874549813 0.0854798700153159 1.62 1.62 "simulation3" 6.05606996604084 2.61461296576585
"Conti_1.62_1.6240" 39 8.99581509056439 0.247628683503661 39 7.06568054487943 0.132556515160182 39 5.00669123588383 0.0232597029434893 1.62 1.62 "simulation3" 5.70876024364164 2.51830830375373
"Conti_1.62_1.6241" 40 9.03542261131795 0.241532378230328 40 7.07569882740793 0.136049409538848 40 5.00471116539441 0.0357376899868083 1.62 1.62 "simulation3" 5.42695867282549 2.52043047774286
"Conti_1.62_1.6242" 41 9.06916361307128 0.222728719904581 41 7.08541800363938 0.128394362615672 41 5.0088814265802 0.0652623410462154 1.62 1.62 "simulation3" 5.16452186569324 2.5229447845817
"Conti_1.62_1.6243" 42 9.09159464968866 0.199131854790183 42 7.09116808990202 0.118418588766709 42 5.01402516681084 0.0456069606365734 1.62 1.62 "simulation3" 4.69444868790431 2.18988950983799
"Conti_1.62_1.6244" 43 9.10792807645091 0.195175871464548 43 7.09741742917917 0.12948300007705 43 5.01917058841036 0.0659590240419989 1.62 1.62 "simulation3" 4.36805259152946 2.10991781939276
"Conti_1.62_1.6245" 44 9.11723878352919 0.170240396542076 44 7.10281384850437 0.114146476844225 44 5.02345263085217 0.0401345026879527 1.62 1.62 "simulation3" 4.06488581173227 2.06369768116787
"Conti_1.62_1.6246" 45 9.12768978449929 0.20088110953773 45 7.1063316949272 0.121217319948447 45 5.02435407504886 0.0398381870257687 1.62 1.62 "simulation3" 3.74375334804778 1.89253081865596
"Conti_1.62_1.6247" 46 9.14606290624705 0.200548387213962 46 7.1106696794843 0.118470737268627 46 5.02434151803184 0.0363928271159228 1.62 1.62 "simulation3" 3.52455193768155 1.84534856551784
