"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_3.24" 23 "Simu3" 1 0 0.0398759877863216 0.0797519755726431 0 0.0563931627404399 2.83465584886861 0.673195442517754 2.039255 1.97707925 2.1040625 2.434225 2.36828725 2.5025005 1.68651 1.6282 1.74676075 "Andr" 23 "Srxn1"
"Srxn1_3.25" 24 "Simu3" 1 0 0.0370310858955027 0.072325189725384 0.00173698206562145 0.0499134003080223 2.76570380748563 0.67064035040269 2.02176 1.9599535 2.086482 2.40701 2.34130925 2.475221 1.67788 1.61924 1.738831 "Andr" 24 "Srxn1"
"Srxn1_3.26" 25 "Simu3" 1 0 0.0346932150041097 0.066008485528847 0.00337794447937245 0.0442864802854659 2.57394219500611 0.652086208184748 2.01179 1.9496495 2.0765425 2.4037 2.33837925 2.47170025 1.66978 1.61078925 1.73069375 "Andr" 25 "Srxn1"
"Srxn1_3.27" 26 "Simu3" 1 0 0.0343384457538614 0.0535081492204995 0.0151687422872233 0.0271100546291901 2.56139603330768 0.690567059391319 2.000655 1.938399 2.06547225 2.395455 2.33005975 2.46351025 1.661905 1.60230775 1.72289025 "Andr" 26 "Srxn1"
"Srxn1_3.28" 27 "Simu3" 1 0 0.0281918199649687 0.0563836399299373 0 0.0398692541424393 2.40310940079282 0.613590227415706 1.98902 1.92639975 2.0540705 2.38035 2.31499 2.44826 1.65511 1.5953185 1.71686275 "Andr" 27 "Srxn1"
"Srxn1_3.29" 28 "Simu3" 1 0 0.0330996197984846 0.0627994095579024 0.00339983003906674 0.0420018454773983 2.31689258300505 0.593454751489244 1.975705 1.91261975 2.04101125 2.365295 2.2998475 2.433071 1.64757 1.58735975 1.70959125 "Andr" 28 "Srxn1"
"Srxn1_3.30" 29 "Simu3" 1 0 0.034744355861401 0.0652368186030229 0.00425189311977914 0.0431228543593579 2.20370916241292 0.613627366247728 1.96358 1.8998575 2.02892075 2.35222 2.2863695 2.41983025 1.64019 1.57938975 1.70283 "Andr" 29 "Srxn1"
"Srxn1_3.31" 30 "Simu3" 1 0 0.0261779861614007 0.0523559723228013 0 0.037021263065068 2.10719161572159 0.642265332385831 1.951755 1.8878855 2.017491 2.338765 2.2723965 2.406713 1.633095 1.57167875 1.69633075 "Andr" 30 "Srxn1"
"Srxn1_3.32" 31 "Simu3" 1 0 0.0306728332003007 0.0613456664006015 0 0.043377936708273 1.99721537605872 0.592580003732212 1.938325 1.8740585 2.00460025 2.320555 2.25364925 2.3886705 1.625945 1.56361975 1.69025175 "Andr" 31 "Srxn1"
"Srxn1_3.33" 32 "Simu3" 1 0 0.0198227076496254 0.0396454152992508 0 0.0280335420010571 1.95537323183825 0.631936739345197 1.925795 1.86093975 1.9922015 2.30431 2.23724775 2.37270125 1.61908 1.5563085 1.684037 "Andr" 32 "Srxn1"
