"iter"	"r.1.3."	"decay.1.3."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4999961	1.09383	0.125111	0.0252075	0.0160094	0.0140779	1.00363	130572	107217	9.98197	-17.23247	-12886.76	-12903.99
4995950	1.06724	0.124636	0.0235975	0.0156652	0.0139473	1.00424	130473	106969	9.78905	-16.14462	-12891.56	-12907.71
4999205	1.09627	0.124666	0.0226184	0.0162138	0.0141806	1.00331	130420	107070	9.93769	-12.49564	-12890.97	-12903.47
4998781	1.08096	0.124764	0.0231903	0.0158158	0.0141474	1.00364	130507	107198	9.99707	-14.59435	-12891.82	-12906.41
4999602	1.0416	0.12873	0.0233567	0.01602	0.0127988	1.00408	130396	107284	9.98541	-19.62777	-12889.35	-12908.97
4995303	1.10252	0.124642	0.0240703	0.0159695	0.0140414	1.00356	130406	107080	9.93522	-13.27555	-12890.04	-12903.32
4997326	1.07084	0.124108	0.0251488	0.0162216	0.0146714	1.00319	130324	107054	9.99815	-13.93073	-12891.54	-12905.47
4996960	1.08844	0.125529	0.0226267	0.015821	0.0139838	1.0038	130434	107035	9.95258	-13.9892	-12892.01	-12905.99
4998821	1.07736	0.124546	0.0235229	0.0161044	0.014365	1.00318	130322	107096	9.99449	-14.52754	-12891	-12905.52
4996285	1.09919	0.123458	0.0223354	0.0157648	0.0143797	1.00335	130337	107143	9.90356	-15.15286	-12891.35	-12906.5
4995258	1.07259	0.124354	0.0215318	0.0157006	0.0141039	1.00369	130337	107057	9.94962	-14.69031	-12891.01	-12905.7
4997409	1.09146	0.125467	0.0238811	0.0160975	0.0140798	1.00347	130285	106984	9.98369	-16.08597	-12887	-12903.09
4999925	1.05312	0.126765	0.0218523	0.0160155	0.0135293	1.00375	130370	107091	9.9185	-14.66132	-12890.32	-12904.98
4999358	1.10506	0.125377	0.0237799	0.0158096	0.0137541	1.00418	130487	106939	9.98562	-14.99381	-12888.43	-12903.43
4997750	1.1201	0.123649	0.0236587	0.0160553	0.0145512	1.00324	130508	107160	9.99065	-15.45911	-12893.75	-12909.21
4996019	1.10448	0.123823	0.0233934	0.0157413	0.0145161	1.00378	130571	107048	9.74002	-14.93404	-12890.24	-12905.18
4996910	1.09712	0.124209	0.0231048	0.0159116	0.0141994	1.0036	130687	107068	9.92327	-16.38145	-12891.06	-12907.45
4998893	1.10432	0.124063	0.0243605	0.0160607	0.014513	1.00317	130390	107191	9.99012	-15.78722	-12886.07	-12901.86
4997413	1.12696	0.125029	0.0234843	0.016138	0.0145037	1.00314	130495	107041	9.98821	-12.03205	-12893.45	-12905.48
4998184	1.08498	0.125501	0.0234847	0.0159784	0.0138451	1.00355	130382	107056	9.77033	-14.21889	-12888.5	-12902.72
4995081	1.08201	0.125601	0.0234136	0.0159973	0.0140743	1.00379	130417	107014	9.90078	-18.34346	-12891.75	-12910.09
4995978	1.10056	0.123637	0.022484	0.0159627	0.0142346	1.00335	130421	107271	9.96625	-15.68607	-12892.95	-12908.63
4999663	1.10788	0.122816	0.0231232	0.0158043	0.0148264	1.00319	130295	107140	9.89352	-16.03242	-12897.55	-12913.58
4998331	1.09175	0.126607	0.022134	0.0160323	0.0134058	1.00376	130547	107155	9.82776	-14.64078	-12888.98	-12903.62
4998459	1.09002	0.124837	0.0238923	0.0160652	0.0140764	1.0036	130481	107193	9.8705	-15.3874	-12888.27	-12903.66
4999596	1.07048	0.125652	0.0229893	0.0156596	0.0140169	1.0039	130343	107148	9.88688	-19.96947	-12890.72	-12910.69
4997676	1.08543	0.125632	0.0243083	0.0160831	0.0140836	1.00327	130208	107166	9.97247	-19.35531	-12885.03	-12904.39
4997070	1.10486	0.125242	0.0239906	0.0163443	0.0143192	1.00309	130435	107278	9.84868	-16.97438	-12891.32	-12908.29
4998569	1.11445	0.123756	0.0255619	0.0163012	0.014592	1.0029	130131	107077	9.91796	-17.9914	-12890.2	-12908.19
4997120	1.12789	0.123322	0.0238361	0.0160534	0.0146434	1.00343	130510	106989	9.96432	-12.75855	-12892.44	-12905.2
4997870	1.10776	0.125987	0.0223204	0.0158476	0.0137614	1.0037	130241	107158	9.94483	-18.14252	-12888.19	-12906.33
4999099	1.10325	0.126588	0.0212739	0.0155752	0.01375	1.00381	130521	107322	9.91611	-18.84861	-12888.48	-12907.33
4995322	1.07465	0.127155	0.0221289	0.0168038	0.0132765	1.00282	130484	107096	9.81036	-14.76021	-12899.63	-12914.39
4999475	1.09774	0.125029	0.0241374	0.0161535	0.0138657	1.0036	130370	107007	9.97372	-16.12907	-12887.67	-12903.8
4999368	1.08062	0.124647	0.0234028	0.0159399	0.0141144	1.00347	130395	107019	9.6852	-13.20102	-12891.24	-12904.44
4998389	1.10174	0.124523	0.0255119	0.0162905	0.0144559	1.00335	130551	106959	9.78268	-14.86686	-12891.91	-12906.77
4997564	1.08621	0.125152	0.0218387	0.0160023	0.0137383	1.00345	130424	107184	9.84224	-13.42245	-12890.65	-12904.08
4997023	1.09756	0.125143	0.0229894	0.0162916	0.0140184	1.00347	130579	107138	9.92248	-13.39511	-12890.35	-12903.75
