"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_2.16" 15 "Simu2" 0.32 0.32 0.191125379952402 0.423336430762411 0.0591426537049147 0.201726459829417 0.810484446130564 0.0987991722985368 1.315665 1.27090975 1.3612735 3.024785 2.96138975 3.09079075 0.6725745 0.632563925 0.713034125 "Andr" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 0.32 0.32 0.179459555452019 0.396735203359176 0.0460047230643017 0.189795717253383 0.969527291343628 0.190835314194444 1.357075 1.31034825 1.40458 3.149235 3.0845165 3.21573075 0.694813 0.652724325 0.737159 "Andr" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 0.32 0.32 0.167216049837842 0.375632194259994 0.0424214327768241 0.181663900571097 0.968525809529213 0.155676088331589 1.384475 1.33559975 1.433781 3.222165 3.15467775 3.2904925 0.7141405 0.67017515 0.758250925 "Andr" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 0.32 0.32 0.170319821423448 0.380081368069238 0.0605052523645127 0.181725815939262 1.00786285953118 0.139729326199286 1.402235 1.351707 1.4529005 3.25879 3.18923925 3.32752025 0.732147 0.686338575 0.778223775 "Andr" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 0.32 0.32 0.179781287155116 0.384109518423812 0.0448111959875197 0.179968751734109 0.98882435816084 0.162208363059412 1.415595 1.36344925 1.467702 3.276455 3.20479 3.34609075 0.7504795 0.702846475 0.79837465 "Andr" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 0.32 0.32 0.175207057848047 0.363270623185544 0.0669361315555304 0.16348908730165 0.954081634760399 0.159772930413838 1.426185 1.37285 1.47957025 3.278935 3.20614 3.3496215 0.7672225 0.718169825 0.816765475 "Andr" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 0.32 0.32 0.167774539008609 0.353962853378121 0.0542540126546402 0.16253246710506 0.820515479191409 0.160797935005803 1.43301 1.37853725 1.48787125 3.26463 3.19147925 3.33575275 0.783949 0.7330148 0.835486275 "Andr" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 0.32 0.32 0.157585808907238 0.356829762267844 0.0402052985989494 0.173461754371645 0.805556200506791 0.165059574576726 1.43701 1.38154775 1.49307 3.24046 3.16786875 3.3117015 0.7995755 0.74706395 0.852852125 "Andr" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 0.32 0.32 0.140789949656145 0.327432014259932 0.0400147722135193 0.161808558146509 0.786829561180437 0.182624478101048 1.43902 1.3822295 1.49619075 3.211045 3.13880975 3.28177225 0.814444 0.760443475 0.869313675 "Andr" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 0.32 0.32 0.151629101622275 0.347508697476244 0.0377466774374676 0.170384211081697 0.564457431495168 0.199097612314334 1.439345 1.3817265 1.4970545 3.17507 3.1034395 3.2452705 0.82894 0.77335815 0.88528305 "Andr" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.32 0.32 0.141872046359309 0.343116592042876 0.0380096189013306 0.17431300576112 0.677879748312176 0.304729782761125 1.439425 1.38073525 1.49767025 3.13814 3.0674995 3.20766025 0.842946 0.7860318 0.90074655 "Andr" 25 "Srxn1"
