"iter"	"r.1.1."	"decay.1.1."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4997098	10.394	0.147554	0.0249358	0.0160076	0.0145774	1.00348	130458	107130	9.99017	-15.88912	-12889.48	-12905.37
4997878	8.21218	0.149943	0.0225101	0.0158017	0.0135602	1.00406	130520	107059	9.92669	-15.10735	-12886.54	-12901.65
4995282	8.2555	0.148788	0.024599	0.0162516	0.0138127	1.00347	130408	107054	9.83968	-13.81574	-12891.85	-12905.67
4995979	10.7736	0.149403	0.0235259	0.0156428	0.0141617	1.00384	130440	107146	9.99196	-17.7533	-12887.25	-12905
4998585	10.9398	0.146894	0.0242659	0.016276	0.0145308	1.00319	130392	107039	9.97504	-18.73936	-12888.83	-12907.57
4999084	11.4918	0.14942	0.0217259	0.0156847	0.0140548	1.00356	130377	107262	9.97242	-19.27535	-12886.24	-12905.51
4996898	7.12728	0.148073	0.0233299	0.0161146	0.0141994	1.00334	130387	107218	9.96536	-14.90041	-12888.16	-12903.06
4998753	7.26412	0.147213	0.0247484	0.0161417	0.0147757	1.00322	130446	107019	9.89857	-13.78232	-12892.92	-12906.7
4995375	8.94924	0.14955	0.023051	0.0160503	0.0132918	1.00386	130234	107047	9.82241	-20.09273	-12888.46	-12908.55
4996714	9.53763	0.148766	0.0233409	0.0158313	0.0141332	1.00363	130594	107243	9.92105	-17.09674	-12887.46	-12904.56
4996910	8.01274	0.148277	0.023938	0.0164564	0.0138141	1.00345	130557	106979	9.90298	-15.24203	-12890.96	-12906.2
4998206	7.54768	0.148358	0.0231728	0.0160746	0.0145351	1.00277	130404	107165	9.90399	-12.58545	-12899.21	-12911.8
4999800	9.06081	0.14986	0.0234117	0.0159439	0.0137435	1.00367	130395	107244	9.74357	-16.92589	-12888.05	-12904.98
