"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.42" 41 "Simu1" 0.01 0.01 0.323260345048319 0.415273301578158 0.23366556221677 0.0908280156230156 6.63631105576896 3.03252682765332 7.25814 7.19765775 7.31900075 10.5151 10.4446975 10.5893 3.375085 3.281208 3.4775505 "Cddo" 41 "Srxn1"
"Srxn1_1.43" 42 "Simu1" 0.01 0.01 0.322008545877837 0.40140156960669 0.247091951047971 0.0772521417612485 6.48469333107519 3.11268697790812 7.165625 7.10574725 7.2267505 10.3708 10.3008975 10.4439 3.34457 3.2522085 3.44531675 "Cddo" 42 "Srxn1"
"Srxn1_1.44" 43 "Simu1" 0.01 0.01 0.315878987156407 0.412005521361685 0.267133089397887 0.0832508193254045 6.30075170516493 3.08652309419833 7.074745 7.0147485 7.1351815 10.2286 10.1586975 10.300605 3.31451 3.22384925 3.41376075 "Cddo" 43 "Srxn1"
"Srxn1_1.45" 44 "Simu1" 0.01 0.01 0.292487384744468 0.40285667787001 0.205595838820683 0.100704335139374 6.1435787958235 2.94311904788758 6.98514 6.92488775 7.04571575 10.0888 10.0186 10.1609 3.28496 3.1956975 3.38253125 "Cddo" 44 "Srxn1"
"Srxn1_1.46" 45 "Simu1" 0.01 0.01 0.285398640310727 0.391592459103245 0.215808969874524 0.0934337012486628 5.94252876628043 3.00223075771357 6.89709 6.836469 6.95803025 9.95136 9.87995925 10.0231025 3.25584 3.16777975 3.35158025 "Cddo" 45 "Srxn1"
"Srxn1_1.47" 46 "Simu1" 0.01 0.01 0.304284844492994 0.414544014458888 0.230681569396813 0.0972578564825266 5.76185932777731 3.01298233659949 6.810245 6.74910975 6.87134075 9.81604 9.74456675 9.8873815 3.227125 3.14021875 3.32090925 "Cddo" 46 "Srxn1"
"Srxn1_1.48" 47 "Simu1" 0.01 0.01 0.302583793675901 0.39789758394006 0.230191248582645 0.0861707104525194 5.5409810026373 2.9735185614321 6.725035 6.66285925 6.78589 9.68276 9.60992975 9.754943 3.198955 3.11298725 3.291111 "Cddo" 47 "Srxn1"
"Srxn1_1.49" 48 "Simu1" 0.01 0.01 0.308922124049185 0.405504467557325 0.246707971785229 0.0847936388794694 5.29155836042709 2.89117204489438 6.64104 6.5779595 6.70221025 9.551525 9.47739875 9.624801 3.17097 3.08641925 3.26162425 "Cddo" 48 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 0.02 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Cddo" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 0.02 0.02 0 0 0 0 0 0 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 "Cddo" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 0.02 0.02 0.251038715359749 0.359947530118471 0.11054723146862 0.127664505575371 0 0 0.0460154 0.04195778 0.050478405 0.0460154 0.04195778 0.050478405 0.0460154 0.04195778 0.050478405 "Cddo" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 0.02 0.02 0.474332127463261 0.653631171469623 0.308816727176418 0.172819969546196 0.0022250680047472 0.00385393083451806 0.0686255 0.0625564575 0.075356925 0.0746023 0.0669284725 0.0862478025 0.06847725 0.0624379975 0.0751139025 "Cddo" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 0.02 0.02 0.553965722701473 0.72771825067468 0.379858961942605 0.173929914908121 0.143558923642405 0.167930105999117 0.5907095 0.570939625 0.604696175 0.8087035 0.798292925 0.8207043 0.323299 0.287111725 0.358600225 "Cddo" 4 "Srxn1"
"Srxn1_2.6" 5 "Simu2" 0.02 0.02 0.536152357907426 0.675620197993076 0.357485303544495 0.16264958212802 0.763474959248827 0.540024717226746 1.1458 1.13191975 1.1591705 1.53188 1.5127695 1.55141075 0.712595 0.68357795 0.740316075 "Cddo" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 0.02 0.02 0.502115262409824 0.60608023773805 0.36220498727599 0.125848452038829 1.6265078216721 0.994061412350026 1.58478 1.556949 1.6062205 2.07778 2.03733 2.118621 1.012515 0.99226785 1.032181 "Cddo" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 0.02 0.02 0.543406939543418 0.650969741959007 0.394954845118212 0.132815125275273 2.38396236158031 1.29133581028403 1.92608 1.88722925 1.95833025 2.48236 2.428618 2.53745025 1.26683 1.24887925 1.28529025 "Cddo" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 0.02 0.02 0.476876763645486 0.570541746598629 0.328311808664148 0.130112800694082 3.41434230959644 1.40557641215283 2.275055 2.23159875 2.313571 2.89351 2.83448875 2.95542075 1.52897 1.50960925 1.54936125 "Cddo" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 0.02 0.02 0.495746643119567 0.61670417989265 0.367177879245739 0.124937151248608 3.94461922769024 1.52880914126465 2.587205 2.54274 2.62732025 3.26016 3.20019875 3.32374175 1.751195 1.7305295 1.77313025 "Cddo" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 0.02 0.02 0.469947770902505 0.581210446875112 0.351826285241918 0.114845791628569 4.39390875593124 1.68409722849986 2.92725 2.88255925 2.968092 3.67743 3.617189 3.74117125 2.01116 1.98902825 2.0348105 "Cddo" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 0.02 0.02 0.488708227007664 0.613843355405618 0.367671444694129 0.123137117622214 4.7050310016952 1.74947510673886 3.26218 3.21739925 3.30338 4.085205 4.02533975 4.1487305 2.27048 2.24698975 2.295881 "Cddo" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 0.02 0.02 0.488769693102189 0.639787273956578 0.343367737222313 0.148289537298927 4.8698752915879 1.67589056193186 3.62499 3.58014975 3.66618075 4.53549 4.4758495 4.59869175 2.5519 2.52696975 2.578982 "Cddo" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 0.02 0.02 0.504485689279082 0.623270677533827 0.38914464521611 0.117101004760447 5.18408996367226 1.85724334862378 3.99898 3.95416725 4.0403535 5.02164 4.96245925 5.08479175 2.8207 2.79457975 2.8491705 "Cddo" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 0.02 0.02 0.500816125924441 0.621468986913431 0.385446875922589 0.118099731701393 5.5676550081508 2.06587655224878 4.39531 4.3503095 4.43703 5.505275 5.44667825 5.56767075 3.13592 3.10832925 3.16579 "Cddo" 14 "Srxn1"
"Srxn1_2.16" 15 "Simu2" 0.02 0.02 0.484994800311947 0.584912314505806 0.392456950245038 0.0964396774681261 5.85960832067516 2.15771517572649 4.796905 4.75203925 4.8388505 5.99708 5.93907 6.0589 3.45353 3.424349 3.4846705 "Cddo" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 0.02 0.02 0.474768648896136 0.608342768280767 0.344956184840617 0.131733578187871 6.3378677005301 2.45001417708761 5.190245 5.1453395 5.232461 6.46361 6.4064095 6.524684 3.78234 3.7519695 3.81486075 "Cddo" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 0.02 0.02 0.487109447187106 0.613656489473424 0.387009804668257 0.115614785599155 6.88058543505712 2.72137105687648 5.578895 5.53441925 5.6215825 6.958205 6.9010765 7.01850125 4.070525 4.03892 4.10405 "Cddo" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 0.02 0.02 0.510466891737553 0.610944749747728 0.44646496683572 0.0880980704600757 7.39102140352252 3.08994737384495 5.98303 5.93852775 6.025982 7.46332 7.40676925 7.52277025 4.40188 4.369189 4.43663125 "Cddo" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 0.02 0.02 0.478127332838115 0.548480935756972 0.397845623284038 0.0758068256621713 7.88218384915292 3.25690385375385 6.412485 6.36854 6.45532025 7.96883 7.9128695 8.02746475 4.793375 4.75916975 4.8297405 "Cddo" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 0.02 0.02 0.457412222009679 0.521504584609514 0.407476457153991 0.0583173251060131 8.55788473953541 3.5684069604295 6.81165 6.7678895 6.85451 8.413655 8.3585095 8.4711505 5.13801 5.10331875 5.17574025 "Cddo" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 0.02 0.02 0.447199724839155 0.547656069353337 0.363966710739071 0.0930479846635323 8.95589331104788 3.76676053205007 7.19043 7.14679 7.23302125 8.83317 8.77893975 8.889632 5.492465 5.456959 5.53141325 "Cddo" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 0.02 0.02 0.455599403342314 0.538437226145722 0.370221074689126 0.084136847042165 9.35781656711201 3.94917106018517 7.55901 7.51532975 7.6016615 9.279945 9.22656975 9.335544 5.802465 5.7660365 5.84210075 "Cddo" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 0.02 0.02 0.460035588121763 0.590042037339667 0.371495656153584 0.115022755235646 9.75463451845047 4.32451760308724 7.936825 7.893299 7.97966275 9.715925 9.66330975 9.77055175 6.11826 6.08128925 6.1589305 "Cddo" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 0.02 0.02 0.442881695051801 0.557628030304008 0.367249350025512 0.101036818287644 10.0207967390304 4.36842982130004 8.317945 8.27447925 8.360991 10.2063 10.154 10.2605 6.43418 6.39668975 6.47602125 "Cddo" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.02 0.02 0.576648834973476 0.636876016562799 0.46456363882031 0.0971587831165843 10.9802134372139 3.48237249140243 8.67952 8.63640975 8.72261075 10.6606 10.6086975 10.7142025 6.744565 6.7061395 6.78750025 "Cddo" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 0.02 0.02 0.487765512603488 0.52101205413059 0.455969220326555 0.032545659840915 10.4634264440637 3.22027720113928 9.18362 9.14054 9.227742 11.1978 11.1468 11.251 7.158955 7.11917 7.20351 "Cddo" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.02 0.02 0.499957091864377 0.526711318816121 0.453005178413002 0.0407934883067649 10.8316226769009 3.50975137981472 9.5877 9.54427 9.63235 11.6056 11.5554 11.6587 7.56048 7.51937 7.60612025 "Cddo" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.02 0.02 0.516604891766604 0.566752178185504 0.485597091970866 0.0438323734900925 11.0896370214766 3.32632265052829 10.0019 9.9583295 10.0474 12.0173 11.9676 12.0701 7.95518 7.91305775 8.00212175 "Cddo" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.02 0.02 0.506880281825984 0.596343728522631 0.45871527278469 0.0775536502801924 11.2502629132233 3.52907849937972 10.4312 10.3871 10.4779 12.4701 12.4202975 12.5229025 8.382535 8.33937 8.4311505 "Cddo" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.02 0.02 0.503531597064702 0.559383464176905 0.472480871263133 0.0484699661802725 11.5735531985685 3.53880967540228 10.844 10.7995 10.8909025 12.9508 12.9008 13.004 8.771885 8.72805 8.8208015 "Cddo" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.02 0.02 0.504211854993998 0.538630811969018 0.473316742673228 0.0327993143656122 11.7096459778031 3.45972225524419 11.2455 11.2007 11.2925 13.3838 13.3335 13.4376 9.16581 9.12169 9.2146715 "Cddo" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.02 0.02 0.50946482270924 0.570324640008541 0.468574281792067 0.053734186964302 11.825172699089 3.59198546662244 11.6315 11.5873975 11.6781 13.7827 13.7325975 13.8364 9.53793 9.4944785 9.58590025 "Cddo" 32 "Srxn1"
"Srxn1_2.34" 33 "Simu2" 0.02 0.02 0.464697790836247 0.519011499976523 0.401361629060684 0.0593416086763359 12.3509742632525 3.77353967846266 11.9939 11.9511 12.0382025 14.2057 14.1558 14.2588 9.851095 9.8068485 9.89761075 "Cddo" 33 "Srxn1"
"Srxn1_2.35" 34 "Simu2" 0.02 0.02 0.459375158508688 0.520103074340924 0.414454443207263 0.054569304618714 12.2178866088383 3.47940311234322 12.1634 12.1158975 12.2107 14.4922 14.4445975 14.5413 9.854375 9.80325 9.90581075 "Cddo" 34 "Srxn1"
"Srxn1_2.36" 35 "Simu2" 0.02 0.02 0.462819553134108 0.516154665501142 0.416105441189084 0.050352160393595 11.9437149785822 3.46655735959519 12.1869 12.1248975 12.2488025 14.6747 14.6192975 14.73 9.803915 9.74582 9.86372275 "Cddo" 35 "Srxn1"
"Srxn1_2.37" 36 "Simu2" 0.02 0.02 0.466964687815679 0.493828634725659 0.423106232400796 0.0383017563192914 12.0711553601237 3.7208851130881 12.1167 12.045 12.1916025 14.7024 14.6296975 14.7757 9.707105 9.646549 9.770391 "Cddo" 36 "Srxn1"
"Srxn1_2.38" 37 "Simu2" 0.02 0.02 0.450912259363365 0.535067690337988 0.402397331203471 0.0731644731333825 12.0798212599302 3.78446255604096 11.9924 11.916495 12.074 14.5708 14.4897975 14.6546025 9.592285 9.531009 9.65658325 "Cddo" 37 "Srxn1"
