"iter"	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"r.1."	"decay.1."	"r.1.1."	"decay.1.1."	"r.1.2."	"decay.1.2."	"r.1.3."	"decay.1.3."	"r.1.4."	"decay.1.4."	"LnPrior"	"LnData"	"LnPosterior"
4995120	0.023101	0.0163838	0.0139542	1.00334	130550	107138	9.98973	2.48935	0.00768734	9.5577	0.147544	0.631413	0.292026	1.08335	0.125239	1.14732	0.10253	-13.46776	-12888.71	-12902.18
4995121	0.0226747	0.0164173	0.0139542	1.00334	130550	107170	9.95666	1.17981	0.00768734	8.65915	0.147544	0.649235	0.292803	1.10083	0.125239	1.15296	0.10253	-12.99781	-12890.73	-12903.73
4995122	0.0227627	0.0164088	0.0139542	1.00334	130550	107128	9.95666	1.17981	0.00768734	8.65915	0.147544	0.649235	0.292803	1.09223	0.125239	1.15296	0.10253	-12.49833	-12890.01	-12902.51
4995123	0.0226048	0.0164088	0.0139542	1.00334	130550	107054	9.99743	2.80591	0.0788852	8.39338	0.147544	0.649235	0.293539	1.09223	0.125435	1.15296	0.10253	-12.45175	-12890.6	-12903.05
4995124	0.0226048	0.0162616	0.0139542	1.00334	130550	107130	9.98868	2.80591	0.0788852	8.39338	0.149411	0.649235	0.293539	1.09223	0.125561	1.15296	0.102668	-12.90462	-12891.2	-12904.11
4995125	0.0226048	0.0162616	0.0139542	1.00334	130550	107157	9.98868	1.35002	0.402864	8.39338	0.149411	0.649235	0.293539	1.11522	0.125759	1.15708	0.102668	-14.1613	-12892.62	-12906.78
4995126	0.0226048	0.0162616	0.0137469	1.00322	130340	107128	9.98868	1.35002	0.0789204	8.39338	0.14927	0.628168	0.293539	1.11522	0.125759	1.14798	0.102668	-13.67941	-12889.8	-12903.48
4995127	0.0226048	0.0162501	0.0137614	1.00322	130445	107278	9.98868	1.82298	0.0789204	10.1999	0.14927	0.628168	0.293539	1.11635	0.1257	1.15754	0.102668	-16.50064	-12888.2	-12904.7
4995128	0.0226048	0.0162501	0.0137614	1.00322	130445	107375	9.98868	1.82298	0.0789204	8.67902	0.14927	0.643137	0.293539	1.11203	0.1257	1.15754	0.102987	-18.06064	-12887.06	-12905.12
4995129	0.0226048	0.0161891	0.0137614	1.00322	130445	107375	9.98868	1.82298	0.0789204	8.67902	0.149433	0.63911	0.293539	1.09384	0.1257	1.16516	0.102987	-18.06196	-12884.93	-12903
4995130	0.0226048	0.0161891	0.0137614	1.00322	130445	107375	9.98868	3.30593	0.0641659	9.18403	0.149433	0.63911	0.293539	1.07414	0.125402	1.16516	0.102718	-18.85685	-12885.96	-12904.81
4995131	0.0226048	0.0161779	0.0137614	1.00322	130445	107375	9.98868	1.81027	0.0641659	9.18403	0.149433	0.637874	0.293539	1.0731	0.125691	1.16516	0.102587	-18.41175	-12886.73	-12905.14
4995132	0.0226048	0.0161822	0.0137614	1.00322	130445	107375	9.9343	2.01452	0.0641659	10.1591	0.149433	0.637874	0.293539	1.0731	0.125691	1.14034	0.102587	-19.22277	-12888.24	-12907.47
4995133	0.0226048	0.0162558	0.0137614	1.00322	130445	107375	9.9343	0.402868	0.0144265	10.1591	0.149433	0.638373	0.293539	1.0731	0.125691	1.16969	0.102587	-19.39086	-12888.37	-12907.76
4995134	0.0232466	0.0162558	0.0137614	1.00315	130445	107375	9.9343	0.864436	0.0144265	7.49532	0.149433	0.638373	0.293539	1.0731	0.125937	1.17981	0.102849	-16.66316	-12887.89	-12904.55
4995135	0.0232466	0.0162124	0.0137614	1.00327	130445	107350	9.9343	0.864436	0.0984108	7.49532	0.149433	0.631487	0.293539	1.0731	0.125066	1.16	0.102877	-16.43858	-12888.06	-12904.5
4995136	0.0232466	0.0162124	0.0137614	1.00314	130308	107326	9.87945	0.864436	0.0984108	8.33169	0.149433	0.637106	0.293539	1.0731	0.125066	1.15098	0.102877	-17.8597	-12887.99	-12905.85
4995137	0.0232785	0.0162124	0.0137614	1.00314	130308	107326	9.87945	0.885681	0.0984108	8.33169	0.149433	0.637106	0.293539	1.10739	0.126197	1.20958	0.103007	-17.86056	-12888.76	-12906.62
4995138	0.0232785	0.0162181	0.0137614	1.00314	130318	107257	9.87945	3.03848	0.0984108	7.65109	0.149433	0.637106	0.293539	1.10508	0.125246	1.20958	0.103007	-15.94332	-12890.03	-12905.98
4995139	0.0232785	0.0162181	0.0138067	1.00298	130318	107277	9.87945	2.56374	0.0984108	7.65109	0.149433	0.637106	0.293539	1.07612	0.126358	1.19281	0.103007	-15.72491	-12890.09	-12905.81
4995140	0.0232785	0.016347	0.0136498	1.00319	130307	107277	9.87945	1.88182	0.0984108	10.0747	0.149433	0.635052	0.293539	1.07612	0.125957	1.21379	0.103007	-18.18127	-12890.5	-12908.68
4995141	0.0232785	0.0162902	0.0137425	1.00319	130307	107277	9.87945	1.88182	0.0984108	11.6876	0.149382	0.635052	0.293539	1.07612	0.125957	1.20741	0.102944	-19.79498	-12888.87	-12908.67
4995142	0.0232785	0.0162902	0.0137425	1.00319	130487	107236	9.93765	1.90587	0.0984108	11.6876	0.149138	0.635052	0.294807	1.07612	0.125957	1.20741	0.102904	-16.76006	-12887.98	-12904.74
4995143	0.0232785	0.0162902	0.0136579	1.00319	130547	107236	9.93765	4.15311	0.0984108	11.6876	0.148889	0.635052	0.295936	1.08255	0.125957	1.18698	0.103046	-17.16696	-12888.81	-12905.97
4995144	0.0234658	0.0162902	0.0136579	1.00335	130547	107009	9.96928	4.15311	0.0984108	11.6876	0.148889	0.635052	0.295936	1.08255	0.125691	1.18698	0.102883	-15.64078	-12891.44	-12907.08
4995145	0.0234658	0.0163256	0.0136579	1.00344	130320	107009	9.96928	3.95735	0.0984108	11.6876	0.148843	0.635052	0.295936	1.09291	0.12595	1.18698	0.103073	-17.66431	-12888.2	-12905.87
4995146	0.0241554	0.0162108	0.0136579	1.00344	130320	107035	9.96928	2.81833	0.0984108	11.6907	0.149585	0.626945	0.295936	1.10073	0.12595	1.18698	0.103073	-17.30982	-12888.47	-12905.78
4995147	0.0241554	0.0162108	0.0136579	1.00344	130320	107035	9.96928	2.81833	0.0984108	13.0772	0.149585	0.63993	0.295577	1.10073	0.12629	1.18698	0.103073	-18.78017	-12887.19	-12905.97
4995148	0.0241554	0.0162005	0.0136579	1.00344	130393	107071	9.96928	2.81833	0.0306949	11.8578	0.149585	0.654736	0.295577	1.08324	0.12629	1.18698	0.103073	-16.15753	-12889.3	-12905.46
4995149	0.0241554	0.0162005	0.0136579	1.00344	130478	107076	9.93784	1.21868	0.0306949	6.92361	0.150184	0.654736	0.296122	1.08324	0.126759	1.18698	0.103073	-11.27122	-12896.03	-12907.3
4995150	0.022017	0.0160895	0.0136579	1.00338	130478	106988	9.91874	1.21868	0.0306949	9.96332	0.150184	0.654736	0.296122	1.09803	0.126832	1.18698	0.103073	-13.52253	-12893.45	-12906.98
4995151	0.0214299	0.0160895	0.0136579	1.00363	130478	106988	9.89848	1.71367	0.0306949	9.96332	0.150184	0.649415	0.296503	1.09803	0.126832	1.18698	0.103073	-14.27152	-12893.46	-12907.73
4995152	0.0229496	0.0160721	0.0136579	1.00363	130381	106908	9.89848	3.16758	0.0306949	10.751	0.150184	0.649415	0.296018	1.07649	0.126832	1.18698	0.103293	-16.62048	-12890.08	-12906.71
4995153	0.0229496	0.0160721	0.0136579	1.00363	130322	107032	9.89848	1.72306	0.399963	10.751	0.150184	0.649415	0.297234	1.07811	0.127002	1.18698	0.103293	-18.14877	-12891.6	-12909.75
4995154	0.024934	0.0160721	0.0136579	1.00363	130322	107097	9.94078	0.960817	0.399963	10.5194	0.150223	0.649415	0.296701	1.0742	0.127002	1.18698	0.103317	-18.3473	-12890.98	-12909.33
4995155	0.0245735	0.0160532	0.0136362	1.00363	130486	107097	9.94078	2.73217	0.399963	10.5194	0.150223	0.649415	0.296701	1.0742	0.127002	1.18698	0.103317	-16.37794	-12891.35	-12907.72
4995156	0.0245735	0.0160796	0.0136362	1.0037	130486	107148	9.94078	3.35297	0.399963	7.72393	0.150146	0.649415	0.297626	1.0742	0.126512	1.18698	0.103317	-15.50847	-12891.87	-12907.38
4995157	0.0245735	0.0160796	0.0136362	1.00373	130511	107149	9.94078	1.80641	0.330742	7.72393	0.150146	0.649415	0.297626	1.0742	0.126512	1.18698	0.103317	-14.54451	-12892.02	-12906.57
4995158	0.0245735	0.0160796	0.0136362	1.00373	130588	107149	9.93535	0.407403	0.330742	7.8848	0.150146	0.649415	0.297626	1.0987	0.126512	1.18698	0.103317	-14.8871	-12891.99	-12906.88
4995159	0.0245735	0.0159496	0.0136362	1.00412	130588	106958	9.93535	0.417896	0.229829	7.8848	0.150146	0.640984	0.294764	1.0987	0.125854	1.18698	0.103317	-15.5019	-12890.97	-12906.47
4995160	0.0224647	0.0159496	0.0133688	1.00412	130501	106958	9.94089	0.45003	0.229829	7.8848	0.150146	0.634187	0.294764	1.0987	0.126045	1.20886	0.103317	-15.24338	-12894.3	-12909.54
4995161	0.0222276	0.0159211	0.0133688	1.00412	130501	106993	9.95185	3.04166	0.229829	7.8848	0.150146	0.634187	0.295793	1.08295	0.126045	1.20886	0.103317	-15.56203	-12892.55	-12908.11
4995162	0.0222276	0.0159211	0.0133688	1.00412	130501	106963	9.95185	2.07319	0.229829	7.8848	0.150146	0.634187	0.295793	1.08295	0.126045	1.18755	0.103317	-15.30664	-12889.88	-12905.19
4995163	0.0222276	0.0158768	0.0133688	1.00412	130501	106963	9.95185	1.2477	0.0263564	7.8848	0.150806	0.634187	0.295238	1.08295	0.126335	1.18755	0.103429	-14.44304	-12889.84	-12904.29
4995164	0.0222276	0.0158768	0.0133688	1.00412	130429	106963	9.95185	0.292722	0.0263564	7.8848	0.150806	0.621529	0.295238	1.08056	0.126911	1.18755	0.103429	-14.87714	-12889.33	-12904.21
4995165	0.0218967	0.0157581	0.0134878	1.00412	130429	106911	9.95185	1.52675	0.0263564	8.16364	0.150806	0.621529	0.295238	1.08056	0.126021	1.13508	0.103429	-15.52784	-12889.66	-12905.19
4995166	0.0218967	0.0156851	0.0134878	1.00412	130429	107032	9.95185	3.17529	0.0263564	8.93572	0.150806	0.621529	0.295238	1.08056	0.126021	1.13508	0.103231	-15.84027	-12889.33	-12905.17
4995167	0.0218967	0.0156851	0.0134878	1.00413	130373	107161	9.95185	3.17529	0.0263564	8.93572	0.150806	0.621529	0.295238	1.10182	0.126021	1.13508	0.103231	-17.35367	-12889.37	-12906.72
4995168	0.0218967	0.0156238	0.0134878	1.00413	130373	107161	9.95185	1.31104	0.0263564	8.05666	0.150806	0.621529	0.295238	1.10278	0.126021	1.15618	0.103231	-16.22237	-12888.76	-12904.98
4995169	0.0218967	0.0156238	0.0134878	1.00415	130373	107012	9.95185	1.31104	0.225659	8.05666	0.150806	0.636439	0.295238	1.10575	0.125771	1.15618	0.103227	-16.21581	-12890.69	-12906.91
4995170	0.0218967	0.0156238	0.0134878	1.00415	130373	107012	9.95185	1.31104	0.225659	8.05666	0.150806	0.636439	0.295238	1.05708	0.125771	1.15618	0.103227	-16.21705	-12890.99	-12907.2
4995171	0.0218967	0.0156299	0.0134878	1.00415	130373	107012	9.95185	1.57127	0.225659	8.05666	0.149892	0.636439	0.296162	1.05708	0.125185	1.15618	0.103942	-16.24028	-12894.11	-12910.35
4995172	0.0220688	0.0156438	0.0134878	1.00415	130373	107139	9.84112	1.57127	0.225659	8.05666	0.149892	0.636439	0.296162	1.10656	0.125185	1.15928	0.103942	-16.70834	-12893.17	-12909.88
4995173	0.022276	0.0156732	0.0134878	1.00414	130373	107114	9.82423	1.27824	0.225659	8.05666	0.149892	0.636439	0.296162	1.10656	0.127046	1.15928	0.103563	-16.40153	-12888.37	-12904.78
4995174	0.022276	0.0156732	0.0134878	1.00414	130359	107081	9.82423	1.27824	0.0504628	7.87465	0.149892	0.636439	0.296162	1.10656	0.127046	1.15928	0.103634	-15.62645	-12888.82	-12904.45
4995175	0.0232443	0.0156985	0.0134878	1.00414	130420	107117	9.83596	1.25541	0.0504628	7.87465	0.149892	0.636439	0.296162	1.1025	0.126636	1.17428	0.103634	-15.10469	-12888.91	-12904.01
4995176	0.0232443	0.0156985	0.0134878	1.00414	130287	107117	9.83596	1.25541	0.0504628	7.57872	0.149892	0.636439	0.296162	1.1025	0.126203	1.17428	0.103634	-17.06194	-12888.83	-12905.89
4995177	0.0232443	0.0157335	0.0134878	1.00414	130287	107117	9.83596	1.25541	0.0504628	8.24745	0.149892	0.636439	0.296162	1.0872	0.127534	1.17428	0.103634	-17.55701	-12888	-12905.56
4995178	0.0232443	0.0157335	0.0134878	1.00409	130378	107117	9.83596	2.77496	0.0504628	8.24745	0.149892	0.639274	0.296162	1.0872	0.127534	1.17428	0.103313	-16.00195	-12888.81	-12904.82
4995179	0.0232443	0.0158291	0.0134878	1.00409	130378	107037	9.83596	2.77496	0.0562991	10.0069	0.149892	0.651364	0.296162	1.08693	0.126196	1.18125	0.1033	-16.89506	-12888.67	-12905.57
4995180	0.0232443	0.0158114	0.013595	1.00389	130328	107037	9.83596	2.77496	0.56594	8.12353	0.150961	0.635541	0.296162	1.08693	0.126196	1.17188	0.1033	-17.83747	-12889.6	-12907.44
4995181	0.0221463	0.0158114	0.013595	1.00389	130328	107037	9.83596	0.78274	0.128851	7.09485	0.150961	0.634575	0.296162	1.08647	0.126196	1.17188	0.1033	-14.77543	-12891.77	-12906.55
4995182	0.0221463	0.0158114	0.013595	1.00381	130514	107037	9.77691	1.51045	0.734407	7.42583	0.150961	0.634575	0.296162	1.08647	0.126373	1.17188	0.1033	-15.87586	-12892.72	-12908.59
4995183	0.0221463	0.0158114	0.013595	1.00392	130514	107107	9.77691	0.159086	0.402765	7.42583	0.150961	0.634575	0.296162	1.08647	0.126373	1.17188	0.1033	-14.76226	-12891.8	-12906.57
4995184	0.0221463	0.0158114	0.013595	1.00392	130603	107107	9.77691	0.29096	0.402765	7.7692	0.150961	0.634575	0.294977	1.08647	0.126738	1.17188	0.1033	-15.40109	-12891.55	-12906.95
4995185	0.0221463	0.0158956	0.013595	1.00392	130603	107090	9.77691	0.536489	0.436116	7.04901	0.150961	0.634575	0.294977	1.08647	0.127402	1.17188	0.1033	-14.86203	-12895.99	-12910.85
4995186	0.0221463	0.0158956	0.013595	1.00392	130603	107073	9.77691	0.970782	0.436116	8.10493	0.150961	0.634575	0.294977	1.08325	0.127402	1.17188	0.1033	-15.55839	-12894.2	-12909.76
4995187	0.0220121	0.0159126	0.013595	1.00395	130591	106964	9.77691	0.970782	0.436116	9.18091	0.149863	0.634575	0.294977	1.08513	0.127402	1.17188	0.1033	-16.64778	-12890.18	-12906.83
4995188	0.0220121	0.0158781	0.013595	1.00406	130354	106964	9.64589	0.970782	0.272939	9.18091	0.149863	0.634575	0.294977	1.08513	0.125897	1.17188	0.1033	-17.28422	-12890.41	-12907.69
4995189	0.0220121	0.0157181	0.013595	1.00406	130354	106964	9.64589	0.970782	0.327594	9.18091	0.14985	0.634575	0.294977	1.08513	0.126766	1.17188	0.103533	-17.51406	-12889.15	-12906.66
4995190	0.0220121	0.0157181	0.013595	1.00406	130398	106961	9.74178	0.264557	0.327594	8.61242	0.14985	0.634575	0.294977	1.09904	0.125958	1.17188	0.103294	-16.62461	-12889.14	-12905.76
4995191	0.0220121	0.0157181	0.013595	1.00399	130470	106961	9.74178	1.94116	0.285518	7.21063	0.14985	0.634575	0.296591	1.09428	0.127065	1.17188	0.103294	-14.55166	-12893.24	-12907.79
4995192	0.0212088	0.0157181	0.013595	1.00402	130470	107098	9.74178	1.94116	0.285518	7.2609	0.150666	0.634575	0.296591	1.1025	0.127065	1.17188	0.103397	-14.66454	-12894.13	-12908.79
4995193	0.0211753	0.0155611	0.013595	1.00402	130470	107098	9.74178	1.94116	0.285518	10.129	0.150495	0.637909	0.295809	1.1025	0.12746	1.15408	0.103496	-16.81888	-12890.88	-12907.7
4995194	0.0211753	0.0155611	0.013627	1.00402	130473	107098	9.96024	2.24107	0.285518	10.129	0.150495	0.637909	0.295809	1.09957	0.12746	1.14167	0.103203	-16.97745	-12889.82	-12906.79
4995195	0.0211753	0.0155723	0.013627	1.00411	130473	107075	9.96024	0.739263	0.285518	9.7756	0.150495	0.637909	0.295809	1.09957	0.127043	1.14158	0.10335	-17.01627	-12887.45	-12904.47
4995196	0.0211753	0.0155723	0.013627	1.00411	130473	107171	9.96024	0.0858891	0.285518	10.2066	0.150495	0.637909	0.295809	1.0946	0.127043	1.15931	0.10335	-18.61054	-12886.01	-12904.62
4995197	0.0211753	0.0155964	0.0136099	1.00411	130473	107171	9.95156	1.10571	0.285518	10.2066	0.149963	0.637909	0.295809	1.0946	0.127043	1.159	0.10335	-18.22369	-12886.12	-12904.35
4995198	0.0222313	0.0155964	0.0136099	1.00411	130473	107086	9.95156	1.10571	0.04421	10.2066	0.149963	0.637909	0.295809	1.05384	0.127043	1.159	0.103544	-16.49231	-12888.83	-12905.32
4995199	0.0212365	0.0155964	0.013579	1.00411	130473	107086	9.95156	1.10571	0.04421	9.85433	0.15015	0.637909	0.295809	1.06038	0.127043	1.159	0.103396	-16.1554	-12887.33	-12903.49
4995200	0.0212365	0.0155964	0.013579	1.00417	130559	107086	9.949	2.13396	0.04421	9.85433	0.15015	0.637909	0.295809	1.09043	0.127587	1.159	0.103516	-16.3426	-12888.12	-12904.46
4995201	0.0230186	0.015896	0.013579	1.00408	130472	107119	9.949	2.13396	0.0163889	6.78293	0.15015	0.639254	0.295809	1.09043	0.12713	1.14645	0.103516	-14.0173	-12891.47	-12905.49
4995202	0.0230186	0.015896	0.0132973	1.00425	130480	107119	9.99233	1.87538	0.0163889	7.6024	0.15004	0.639254	0.295809	1.09043	0.126935	1.13154	0.103409	-15.06548	-12888.89	-12903.96
4995203	0.0230186	0.0159732	0.0132973	1.00425	130480	107159	9.99233	1.87538	0.0163889	7.6024	0.15004	0.641465	0.295809	1.09043	0.127595	1.13154	0.103457	-15.49231	-12891.04	-12906.53
4995204	0.0230186	0.0158342	0.0134759	1.00405	130480	107109	9.99233	1.87538	0.0163889	7.64925	0.15004	0.641465	0.297202	1.09043	0.127669	1.13154	0.103382	-14.20394	-12889.34	-12903.54
4995205	0.0230186	0.0158783	0.0134759	1.00405	130509	107109	9.99233	0.171918	0.0163889	7.64925	0.15004	0.641465	0.294895	1.09043	0.127669	1.1506	0.103382	-14.09887	-12889.06	-12903.16
4995206	0.0230186	0.0158783	0.0134759	1.00407	130498	107109	9.88283	1.04274	0.0163889	7.43055	0.15004	0.619089	0.294895	1.09043	0.127127	1.1506	0.103525	-13.90999	-12888.45	-12902.36
4995207	0.0230186	0.0158988	0.0134759	1.00409	130498	107012	9.88283	3.05584	0.00835775	7.43055	0.15004	0.619089	0.294895	1.09043	0.127127	1.1506	0.103525	-14.33303	-12888.89	-12903.22
4995208	0.0230186	0.0158786	0.0134759	1.00409	130481	107029	9.88283	3.05584	0.00835775	7.43055	0.15004	0.619089	0.294895	1.08316	0.12663	1.15306	0.103525	-14.3601	-12888.05	-12902.41
4995209	0.0230186	0.0159033	0.0134091	1.00409	130481	107183	9.8887	1.85615	0.00835775	7.72863	0.15004	0.619089	0.294895	1.09002	0.12663	1.10679	0.103525	-15.13708	-12890.4	-12905.54
4995210	0.0230186	0.0159033	0.0134091	1.00402	130481	107105	9.71811	1.85615	0.00835775	7.92064	0.15004	0.619089	0.294041	1.09002	0.12663	1.10679	0.103525	-14.01534	-12893.57	-12907.59
4995211	0.0214173	0.0159033	0.0133743	1.00383	130481	107278	9.7988	1.10016	0.00835775	8.0268	0.15004	0.619089	0.29638	1.09002	0.12659	1.11394	0.103525	-16.14698	-12892.4	-12908.55
4995212	0.0214173	0.0158703	0.0133743	1.00383	130481	107270	9.7988	1.10016	0.143918	8.0268	0.15004	0.619089	0.29638	1.07695	0.12659	1.11394	0.103525	-16.4259	-12892.11	-12908.53
4995213	0.0214173	0.0159161	0.0133743	1.00388	130481	107199	9.7988	0.166683	0.143918	7.98457	0.15004	0.619089	0.29638	1.08455	0.12676	1.2071	0.103686	-15.23515	-12894.51	-12909.74
4995214	0.0216481	0.0158043	0.0133743	1.00388	130481	107207	9.99243	0.230208	0.143918	8.00533	0.15004	0.619089	0.29638	1.08455	0.12676	1.19793	0.103686	-15.51789	-12889.09	-12904.61
4995215	0.0216481	0.0158043	0.0133743	1.00382	130474	107207	9.99243	0.68279	0.143918	8.00533	0.15004	0.61061	0.295293	1.08455	0.12676	1.19793	0.103686	-15.25262	-12890.4	-12905.65
4995216	0.0221588	0.0158309	0.0134318	1.00382	130474	107191	9.99243	0.804657	0.143918	8.00533	0.15004	0.61061	0.295293	1.08455	0.126883	1.16107	0.103686	-14.96084	-12888.49	-12903.45
4995217	0.0221588	0.0159577	0.0134318	1.00382	130474	107191	9.99243	1.82643	0.0361458	8.00533	0.15004	0.655917	0.295293	1.09214	0.127408	1.16107	0.103686	-14.64491	-12889.86	-12904.51
4995218	0.0221588	0.0158909	0.0134318	1.00382	130444	107184	9.99243	2.12005	0.0361458	8.00533	0.15004	0.655917	0.295293	1.09409	0.127408	1.16107	0.103686	-14.7617	-12890.47	-12905.23
4995219	0.0221588	0.0158909	0.0134318	1.00386	130444	107184	9.96112	2.60722	0.0361458	8.00533	0.15004	0.647652	0.295293	1.09361	0.126686	1.16107	0.103686	-15.06364	-12887.22	-12902.28
4995220	0.0221588	0.0158909	0.0134318	1.00386	130444	107214	9.96112	1.41925	0.0361458	8.28842	0.15004	0.647652	0.295293	1.08891	0.126686	1.16107	0.103686	-15.46007	-12886.41	-12901.87
4995221	0.0223301	0.0158909	0.0134318	1.00395	130444	107214	9.89642	1.41925	0.0361458	9.03719	0.15004	0.647652	0.295293	1.08891	0.126686	1.14588	0.103571	-16.36244	-12886.5	-12902.86
4995222	0.0227877	0.0159233	0.0134318	1.00395	130513	107249	9.92604	1.41925	0.0361458	9.03719	0.15004	0.647652	0.295757	1.06186	0.126686	1.14897	0.103571	-16.82376	-12886.47	-12903.3
4995223	0.0227877	0.0159233	0.0134318	1.00389	130513	107249	9.92604	0.792428	0.0361458	9.03719	0.15004	0.647652	0.295757	1.06186	0.126686	1.14897	0.103571	-16.6694	-12886.68	-12903.35
4995224	0.0228584	0.0159233	0.0134318	1.00398	130513	107035	9.9118	0.537038	0.432958	9.03719	0.15004	0.647652	0.295757	1.06186	0.126686	1.14897	0.103571	-16.29362	-12889.1	-12905.4
4995225	0.0228584	0.0159315	0.0134318	1.00398	130513	107035	9.9118	3.71462	0.432958	9.97806	0.15004	0.647652	0.295757	1.08727	0.126686	1.18861	0.103571	-17.49872	-12888.35	-12905.85
4995226	0.0233379	0.0160025	0.0134318	1.00395	130421	107035	9.9118	3.71462	0.432958	9.4407	0.15004	0.647652	0.295561	1.08727	0.126914	1.15543	0.10326	-17.48782	-12888.36	-12905.85
4995227	0.0229567	0.0160254	0.0134318	1.00395	130475	107132	9.9118	3.71462	0.432958	7.56303	0.150047	0.647652	0.295561	1.08727	0.126615	1.12719	0.10326	-16.62559	-12890.06	-12906.69
4995228	0.0229567	0.0160254	0.013493	1.00395	130475	107149	9.93971	1.16154	0.403354	7.56303	0.150047	0.647652	0.295561	1.08727	0.126615	1.12719	0.103246	-15.53847	-12889.65	-12905.19
4995229	0.0232233	0.016015	0.013493	1.00387	130475	107125	9.93971	2.50538	0.335385	7.56303	0.150047	0.647652	0.295561	1.08727	0.126615	1.12719	0.103446	-15.00609	-12889.43	-12904.43
4995230	0.0232233	0.0160272	0.013493	1.00387	130475	107125	9.89132	0.497983	0.335385	7.56303	0.150047	0.639413	0.296505	1.09482	0.126615	1.12719	0.103446	-14.63912	-12889.62	-12904.26
4995231	0.0232233	0.0160272	0.013493	1.00387	130475	107125	9.89132	1.49883	0.335385	7.56303	0.150047	0.639413	0.296505	1.09482	0.126615	1.12719	0.103643	-14.66434	-12890.23	-12904.89
4995232	0.0232233	0.0160038	0.013493	1.00387	130505	107134	9.89132	1.49883	0.335385	10.0859	0.149822	0.639413	0.2952	1.09482	0.126045	1.15735	0.103643	-16.7332	-12886.92	-12903.65
4995233	0.022879	0.0160038	0.013493	1.00387	130505	107079	9.87848	1.49883	0.335385	12.4136	0.149822	0.639413	0.2952	1.09482	0.126045	1.14417	0.103643	-18.83321	-12887.63	-12906.46
4995234	0.022879	0.0160038	0.01344	1.00387	130505	107079	9.87848	1.13538	0.335385	10.4284	0.149822	0.639413	0.2952	1.09482	0.127759	1.15426	0.103643	-16.72067	-12889.34	-12906.06
4995235	0.0225631	0.0160038	0.0135248	1.00367	130505	107079	9.87848	1.6191	0.335385	11.5511	0.149822	0.639413	0.2952	1.09482	0.127241	1.15426	0.103981	-17.08986	-12893.1	-12910.19
4995236	0.0225631	0.0160038	0.0135248	1.00367	130355	107013	9.87848	1.95313	0.335385	11.5868	0.149558	0.639413	0.2952	1.09482	0.127241	1.15426	0.103981	-18.25798	-12892.46	-12910.72
4995237	0.0225631	0.0160038	0.0135516	1.00367	130355	107041	9.87848	1.95313	0.335385	10.9687	0.149558	0.639413	0.2952	1.08469	0.127241	1.15426	0.103914	-17.60386	-12891.22	-12908.82
4995238	0.0225631	0.0160038	0.0135516	1.00359	130257	106994	9.8812	0.702322	0.566037	9.78278	0.149558	0.641734	0.2952	1.09532	0.127102	1.13171	0.103365	-19.64703	-12890.36	-12910.01
4995239	0.0220275	0.0160305	0.0135804	1.00359	130402	106994	9.8812	3.02074	0.566037	9.78278	0.149558	0.641734	0.2952	1.07749	0.126615	1.13301	0.103415	-17.00482	-12890.51	-12907.52
4995240	0.0220275	0.0160667	0.0135804	1.00348	130422	106994	9.93698	3.93828	0.510969	9.78278	0.149558	0.641734	0.2952	1.06615	0.125456	1.13301	0.103415	-16.68781	-12894.26	-12910.95
4995241	0.0220275	0.0160667	0.0135804	1.00348	130310	106994	9.93698	4.96709	0.612355	12.5537	0.149558	0.641734	0.2952	1.07937	0.125334	1.14891	0.103415	-21.75968	-12889.24	-12911
4995242	0.0220275	0.0160914	0.0136727	1.00348	130316	107056	9.75282	6.10146	0.624041	13.1308	0.149558	0.643211	0.2952	1.0844	0.125334	1.14891	0.102904	-23.16799	-12889.14	-12912.31
4995243	0.0229127	0.016165	0.0136727	1.00348	130316	107056	9.75322	6.10146	0.288127	13.5097	0.149769	0.643211	0.2952	1.07521	0.12496	1.19004	0.102904	-21.81276	-12891.38	-12913.19
4995244	0.0229127	0.0160734	0.0136727	1.00352	130556	107056	9.90927	5.7958	0.288127	8.89928	0.149769	0.643211	0.2952	1.07793	0.12496	1.17425	0.102904	-17.01623	-12893.1	-12910.12
4995245	0.0229127	0.0160734	0.0138622	1.0036	130556	107081	9.90927	5.7958	0.288127	8.89928	0.149769	0.643211	0.2952	1.07793	0.12496	1.17425	0.102904	-17.36608	-12889.72	-12907.08
