"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Andro"	"decay_Andro"	"LnPrior"	"LnData"	"LnPosterior"
4999561	0.0230944	0.0155643	0.0138907	1.00415	130512	107229	9.92851	0.676746	0.296181	-18.01549	-12889	-12907.01
4999562	0.0217953	0.0155643	0.0138243	1.00415	130512	107182	9.92851	0.641419	0.293434	-16.89043	-12887.6	-12904.49
4999563	0.0225089	0.0155643	0.0138243	1.00413	130535	107182	9.79577	0.640275	0.294013	-17.25764	-12887.95	-12905.2
4999564	0.0225089	0.0155643	0.0138243	1.00405	130608	107194	9.79577	0.640275	0.294013	-16.95129	-12889.18	-12906.13
4999565	0.0225089	0.0155643	0.0138785	1.004	130312	107194	9.63998	0.640275	0.294013	-19.68858	-12889.22	-12908.91
4999566	0.0221967	0.0154423	0.0138785	1.00399	130487	107299	9.83183	0.644111	0.29742	-19.95664	-12889.2	-12909.16
4999567	0.0221967	0.0154423	0.0138785	1.00399	130487	107299	9.94213	0.661993	0.298562	-20.19934	-12889.76	-12909.96
4999568	0.0221967	0.0154423	0.0138785	1.00403	130487	107165	9.94213	0.661993	0.298562	-18.00849	-12889.18	-12907.19
4999569	0.0221967	0.0154616	0.0138785	1.00408	130487	107227	9.88911	0.673012	0.298562	-19.72059	-12888.66	-12908.38
4999570	0.0221967	0.0154616	0.0139791	1.00412	130589	107227	9.88911	0.673012	0.29896	-19.68962	-12891.39	-12911.08
4999571	0.0221967	0.0154616	0.0139428	1.00412	130605	107227	9.91221	0.673012	0.29896	-18.9644	-12890.12	-12909.08
4999572	0.0225803	0.0154616	0.0139428	1.00412	130605	107232	9.91221	0.673012	0.29896	-19.66041	-12889.87	-12909.53
4999573	0.0221065	0.0153795	0.0139428	1.00412	130649	107140	9.98254	0.656013	0.29896	-18.76529	-12892.39	-12911.15
4999574	0.0221065	0.0154817	0.0139428	1.00412	130649	107160	9.98254	0.660844	0.29896	-17.73172	-12892.06	-12909.79
4999575	0.0221065	0.0154817	0.0139428	1.00412	130517	107145	9.81911	0.673208	0.29896	-16.11449	-12892.83	-12908.95
4999576	0.0221065	0.015462	0.0137842	1.00412	130345	106980	9.99319	0.670759	0.29896	-16.78981	-12890.87	-12907.66
4999577	0.0221065	0.0155713	0.0137842	1.00408	130345	106980	9.99319	0.670759	0.29896	-17.22563	-12889.97	-12907.2
4999578	0.021421	0.0154444	0.0137842	1.00408	130345	106953	9.93251	0.670759	0.29809	-17.36502	-12890.81	-12908.18
4999579	0.021421	0.0155591	0.0136835	1.00408	130345	107039	9.91056	0.65312	0.29809	-16.96716	-12889.28	-12906.25
4999580	0.0228224	0.0155591	0.0138177	1.00408	130345	106964	9.91056	0.653529	0.29809	-17.94645	-12891.89	-12909.83
4999581	0.0228224	0.0155583	0.0138819	1.00408	130345	107007	9.91056	0.653529	0.29809	-18.35181	-12896.44	-12914.79
4999582	0.0228224	0.0155656	0.0138174	1.00401	130345	107168	9.91056	0.653529	0.29809	-19.30225	-12892.9	-12912.21
4999583	0.0224643	0.0155656	0.0138174	1.00401	130345	107222	9.91056	0.653529	0.29809	-20.53815	-12892.3	-12912.84
4999584	0.0215946	0.0155656	0.0138174	1.00391	130345	107217	9.91056	0.653529	0.29809	-18.63258	-12893.6	-12912.23
4999585	0.0215946	0.0155656	0.0138928	1.00391	130397	107107	9.80358	0.653529	0.29809	-16.37312	-12894.26	-12910.63
4999586	0.0225482	0.0155656	0.0137483	1.00402	130397	107076	9.80358	0.653529	0.29809	-15.55862	-12893	-12908.56
4999587	0.021859	0.015671	0.0137483	1.00382	130397	107176	9.84762	0.678601	0.297773	-14.95638	-12891.6	-12906.56
4999588	0.0210307	0.0156862	0.0138187	1.00382	130579	107224	9.84762	0.685203	0.298309	-18.03119	-12891.31	-12909.34
4999589	0.0210307	0.0156862	0.0138187	1.00382	130508	107275	9.84762	0.685203	0.298309	-18.96307	-12892.1	-12911.07
4999590	0.0212846	0.0156862	0.0139339	1.00368	130464	107192	9.8515	0.685203	0.298309	-18.32824	-12893.9	-12912.23
4999591	0.0217805	0.0157713	0.0139339	1.00368	130464	107192	9.8515	0.678044	0.298309	-17.82751	-12891.76	-12909.59
4999592	0.0217805	0.0157432	0.0139339	1.00368	130463	107138	9.88688	0.678044	0.298309	-17.1282	-12892.15	-12909.28
4999593	0.0217805	0.0157835	0.0139339	1.00368	130458	107138	9.88688	0.692967	0.298309	-21.11705	-12891.62	-12912.74
4999594	0.0217805	0.0157835	0.0140057	1.00371	130503	107138	9.88688	0.693984	0.298309	-21.05199	-12892.35	-12913.4
4999595	0.0217805	0.0156596	0.0140169	1.0039	130503	107080	9.88688	0.679132	0.297454	-21.32822	-12891.06	-12912.39
4999596	0.0229893	0.0156596	0.0140169	1.0039	130343	107148	9.88688	0.679132	0.297898	-19.96947	-12890.72	-12910.69
4999597	0.0229893	0.0156596	0.0140169	1.0039	130518	107148	9.88688	0.679132	0.297898	-19.70203	-12890.92	-12910.62
4999598	0.0229893	0.0156596	0.0140169	1.0039	130434	107148	9.94936	0.679132	0.297898	-20.89331	-12891.26	-12912.15
4999599	0.0229893	0.0156407	0.0139776	1.0039	130518	107199	9.92063	0.679132	0.296124	-17.48877	-12890.46	-12907.95
4999600	0.0229893	0.0156411	0.0139776	1.00411	130412	107123	9.92063	0.6783	0.296124	-17.90757	-12890.51	-12908.41
4999601	0.022469	0.0154702	0.0139776	1.00411	130412	107123	9.92063	0.6783	0.296124	-18.03975	-12889.95	-12907.99
4999602	0.022469	0.0154702	0.0139776	1.00411	130412	107123	9.89543	0.672087	0.296124	-18.02331	-12890.93	-12908.95
4999603	0.022469	0.0154319	0.0139776	1.00417	130412	107123	9.88613	0.670447	0.296717	-18.23717	-12890.86	-12909.1
4999604	0.022469	0.0154637	0.0138937	1.00419	130577	107123	9.88613	0.643202	0.296717	-18.44686	-12889.67	-12908.12
4999605	0.022469	0.0154776	0.0138937	1.00419	130577	107123	9.88613	0.643202	0.296717	-18.44741	-12889.44	-12907.89
4999606	0.022469	0.0154776	0.0138937	1.00419	130471	107123	9.94387	0.643202	0.296717	-17.27335	-12888.51	-12905.78
4999607	0.022469	0.0154776	0.0138937	1.00419	130569	107017	9.94387	0.643202	0.296717	-16.91531	-12890.67	-12907.59
4999608	0.022469	0.0153965	0.0138937	1.00419	130569	107024	9.94387	0.62991	0.296717	-16.38633	-12894.44	-12910.83
4999609	0.0223972	0.0153965	0.0138937	1.00438	130569	107090	9.94387	0.652905	0.296717	-17.9635	-12890.11	-12908.08
4999610	0.0229962	0.0153965	0.0138937	1.00434	130451	107067	9.96552	0.652905	0.294262	-16.20089	-12890.45	-12906.65
4999611	0.0235972	0.0153965	0.0138937	1.00434	130451	107067	9.96552	0.652905	0.294262	-16.20215	-12891.24	-12907.44
4999612	0.0235972	0.0156764	0.0138937	1.00402	130451	107100	9.96552	0.652905	0.296179	-15.1166	-12886.99	-12902.1
4999613	0.0235972	0.0156764	0.0138937	1.00402	130451	107170	9.96552	0.652905	0.296179	-15.83029	-12886.68	-12902.51
4999614	0.0235698	0.0156764	0.0138937	1.00395	130451	107228	9.96552	0.674207	0.296179	-16.41907	-12889.03	-12905.45
4999615	0.0235698	0.0156281	0.0138945	1.00384	130354	107233	9.96552	0.674207	0.296179	-17.23057	-12890.35	-12907.58
4999616	0.0235698	0.0156281	0.0138945	1.00391	130354	107227	9.96552	0.674207	0.296179	-17.3643	-12888.9	-12906.27
4999617	0.0235698	0.0156343	0.0138945	1.00391	130354	107227	9.89285	0.674207	0.296179	-17.31222	-12890.63	-12907.95
4999618	0.0235698	0.0156107	0.0138945	1.00391	130354	107168	9.60769	0.674207	0.296179	-16.14903	-12893.88	-12910.03
4999619	0.0235698	0.0156107	0.014052	1.00391	130354	107156	9.60769	0.665729	0.296179	-16.626	-12892.63	-12909.26
4999620	0.0236999	0.0156107	0.0139755	1.00391	130354	107234	9.70472	0.665729	0.296179	-18.06971	-12891	-12909.07
4999621	0.0236999	0.0155125	0.0141288	1.00395	130354	107234	9.78256	0.665729	0.296179	-18.1178	-12893.58	-12911.69
4999622	0.0236999	0.0155125	0.0141288	1.00395	130354	107244	9.82906	0.67316	0.297146	-17.02095	-12896.99	-12914.01
4999623	0.0242963	0.0155351	0.0141288	1.00395	130354	107185	9.95805	0.67316	0.297146	-16.05674	-12894.12	-12910.18
4999624	0.0242963	0.0155887	0.0141288	1.00389	130354	107185	9.95805	0.67316	0.297146	-18.22344	-12891.1	-12909.32
4999625	0.0240999	0.0155887	0.0139995	1.00399	130354	107185	9.95805	0.670732	0.297146	-18.59689	-12890.67	-12909.27
4999626	0.0240999	0.0156078	0.0139995	1.00375	130354	107185	9.93146	0.670732	0.297146	-17.67918	-12894.92	-12912.6
4999627	0.0240999	0.015735	0.0139995	1.00375	130354	107049	9.93146	0.654517	0.297146	-16.13645	-12895.71	-12911.85
4999628	0.0240999	0.015735	0.0139673	1.00375	130393	107049	9.93146	0.654517	0.294372	-15.68399	-12896.32	-12912
4999629	0.0240999	0.015735	0.0139673	1.00375	130389	107101	9.93146	0.654517	0.294372	-15.49985	-12896.29	-12911.79
4999630	0.0240999	0.015735	0.0139673	1.00375	130389	107298	9.93146	0.654517	0.294372	-19.09263	-12891.81	-12910.9
4999631	0.0240999	0.0157381	0.0139673	1.00375	130460	107298	9.93146	0.673192	0.294372	-17.23128	-12897.81	-12915.04
4999632	0.0240999	0.0157381	0.0139673	1.00369	130247	107090	9.93995	0.673192	0.294372	-19.38584	-12895.95	-12915.33
4999633	0.0228034	0.0157381	0.0139673	1.00369	130247	107092	9.93995	0.653027	0.294372	-16.9109	-12887.5	-12904.41
4999634	0.0228034	0.0157907	0.0139673	1.00369	130314	107092	9.93995	0.653506	0.294372	-15.60414	-12887.46	-12903.06
4999635	0.0228034	0.0159206	0.0139673	1.00369	130314	107092	9.93995	0.6455	0.294372	-15.70424	-12889.29	-12905
4999636	0.0230812	0.0159313	0.0139942	1.00347	130314	107075	9.8869	0.6455	0.294372	-16.81982	-12886.39	-12903.21
4999637	0.0236019	0.015962	0.0139942	1.00347	130314	107151	9.80711	0.6455	0.294372	-17.38608	-12888.41	-12905.79
4999638	0.0236019	0.0158335	0.0139942	1.00347	130367	107151	9.80711	0.6455	0.294372	-15.53015	-12891.71	-12907.24
4999639	0.0236019	0.0158602	0.0139942	1.00347	130367	107151	9.80711	0.6455	0.294372	-15.28123	-12890.95	-12906.23
4999640	0.0239952	0.0159915	0.0139942	1.00352	130475	107190	9.80711	0.648175	0.294372	-15.10709	-12889.83	-12904.94
4999641	0.0239952	0.0160662	0.0139942	1.00352	130475	107234	9.96087	0.648175	0.294031	-15.67852	-12889.45	-12905.12
4999642	0.0239952	0.0160758	0.0139942	1.00352	130475	107231	9.96087	0.648175	0.294031	-18.65788	-12887.74	-12906.4
4999643	0.0239952	0.0159764	0.0139942	1.00352	130475	107117	9.96087	0.648175	0.294031	-14.27524	-12888.97	-12903.25
4999644	0.0239952	0.0159783	0.0139942	1.00352	130475	107246	9.98357	0.648175	0.294031	-14.90998	-12886.95	-12901.86
4999645	0.0239952	0.0159783	0.0139942	1.0034	130475	107294	9.96249	0.651331	0.294031	-16.58635	-12887.91	-12904.49
4999646	0.0239952	0.0159894	0.0140577	1.00337	130475	107337	9.96249	0.651331	0.294031	-17.95472	-12886.09	-12904.05
4999647	0.0236339	0.0159328	0.0140577	1.00334	130475	107337	9.96249	0.651331	0.294031	-20.70329	-12886.62	-12907.32
4999648	0.0236339	0.0159328	0.0140577	1.00343	130475	107150	9.96249	0.651331	0.294031	-16.13233	-12889.18	-12905.32
4999649	0.022199	0.015898	0.0140577	1.00343	130486	107150	9.96249	0.63193	0.291392	-15.82499	-12889.55	-12905.37
4999650	0.022199	0.015898	0.0141318	1.00339	130483	107251	9.96249	0.637672	0.291392	-17.53999	-12888.8	-12906.34
4999651	0.022199	0.0158386	0.0141318	1.00358	130483	107251	9.96249	0.624174	0.292099	-15.50015	-12889.87	-12905.37
4999652	0.0237672	0.0158386	0.0141318	1.00349	130483	107272	9.96249	0.634686	0.292099	-15.69492	-12888.45	-12904.14
4999653	0.0230849	0.0158033	0.0141318	1.00364	130431	107272	9.96249	0.645373	0.292099	-17.00994	-12886.85	-12903.86
4999654	0.0230849	0.015735	0.0141143	1.00364	130431	107272	9.96249	0.645373	0.292099	-18.60156	-12886.21	-12904.81
4999655	0.0235237	0.0157825	0.0140505	1.00364	130431	107319	9.96249	0.645373	0.292099	-17.75801	-12887.45	-12905.21
4999656	0.0235237	0.0157501	0.0140505	1.00371	130365	107282	9.96249	0.645373	0.292099	-17.79527	-12890.49	-12908.28
4999657	0.0235237	0.0157501	0.0140505	1.00371	130420	107284	9.96249	0.651732	0.292099	-18.14061	-12890.62	-12908.76
4999658	0.0213812	0.0157501	0.0140505	1.00371	130420	107271	9.96249	0.651732	0.292099	-17.04166	-12888.62	-12905.66
4999659	0.0213812	0.0157501	0.0140505	1.00371	130414	107271	9.96249	0.651732	0.292099	-17.0977	-12888.69	-12905.79
4999660	0.0213812	0.0157501	0.0139727	1.00351	130414	107294	9.97083	0.65138	0.294761	-16.99536	-12885.52	-12902.52
4999661	0.0213812	0.0157571	0.0139727	1.00351	130414	107209	9.97083	0.65138	0.294761	-14.52134	-12886.95	-12901.47
4999662	0.022011	0.0157571	0.0139727	1.00357	130414	107121	9.97083	0.637697	0.294761	-13.40439	-12888.88	-12902.29
4999663	0.022011	0.015743	0.0139727	1.00367	130414	107121	9.97083	0.637697	0.294761	-14.23286	-12887.91	-12902.14
4999664	0.0227075	0.015805	0.0139727	1.00367	130414	107121	9.90885	0.637697	0.294587	-13.8773	-12890.74	-12904.61
4999665	0.0227075	0.015805	0.0139727	1.00367	130325	107123	9.90885	0.646673	0.294587	-15.2869	-12888.63	-12903.91
4999666	0.0227075	0.0157153	0.0139727	1.00368	130321	107116	9.99006	0.646673	0.294587	-15.40143	-12888.17	-12903.58
4999667	0.0225006	0.0157153	0.0139727	1.00385	130277	107018	9.99006	0.646673	0.294587	-17.05897	-12888.58	-12905.63
4999668	0.0225006	0.0157469	0.0139727	1.00385	130277	107040	9.99006	0.650474	0.294587	-18.7234	-12889.18	-12907.9
4999669	0.0230913	0.0157469	0.0139727	1.00385	130277	107116	9.99006	0.650474	0.294587	-18.96877	-12888.96	-12907.93
4999670	0.0230913	0.0157469	0.0139727	1.00376	130277	107277	9.91806	0.650474	0.294587	-19.47244	-12888.55	-12908.03
4999671	0.0233684	0.0157469	0.0139727	1.00376	130277	107211	9.94945	0.645372	0.294587	-17.7195	-12887.54	-12905.26
4999672	0.0233684	0.0157469	0.0139727	1.00376	130522	107211	9.94945	0.645372	0.294587	-14.89528	-12888.88	-12903.77
4999673	0.0233684	0.0157469	0.0139727	1.00376	130522	107211	9.94945	0.645372	0.294587	-17.64398	-12887.23	-12904.87
4999674	0.0231454	0.0157469	0.0139727	1.0038	130522	107216	9.94945	0.645372	0.294587	-16.98245	-12885.4	-12902.38
4999675	0.0231454	0.0157469	0.0139727	1.00382	130577	107216	9.94945	0.642661	0.294587	-16.39812	-12886.75	-12903.14
4999676	0.0231454	0.0155897	0.0139727	1.00385	130577	107334	9.87263	0.642661	0.294587	-18.3468	-12888.66	-12907.01
4999677	0.0231454	0.0155828	0.0139727	1.00385	130577	107412	9.97609	0.642661	0.294587	-22.15093	-12886.79	-12908.94
4999678	0.0231454	0.0157215	0.0139628	1.00396	130577	107386	9.97609	0.638066	0.292255	-19.66475	-12890.97	-12910.64
4999679	0.0231454	0.0156544	0.0140321	1.00386	130577	107260	9.97609	0.638066	0.292255	-19.45442	-12892.44	-12911.9
4999680	0.0231454	0.0156544	0.0142061	1.00386	130480	107260	9.97609	0.638066	0.292255	-17.0925	-12891.65	-12908.74
4999681	0.0234621	0.0156663	0.0142061	1.00386	130473	107174	9.97609	0.638066	0.292255	-16.03	-12887.84	-12903.87
4999682	0.0234621	0.0156663	0.0142061	1.00379	130473	107174	9.97609	0.638009	0.292264	-15.02349	-12887.78	-12902.8
4999683	0.0218073	0.0155081	0.0142061	1.00388	130473	107017	9.97792	0.638009	0.292264	-15.02541	-12891.21	-12906.24
4999684	0.0218073	0.0155081	0.0142061	1.00394	130473	107017	9.97792	0.638009	0.292264	-14.6089	-12891.03	-12905.64
4999685	0.0221177	0.0155081	0.0142878	1.00394	130473	107017	9.97792	0.638009	0.292264	-14.61098	-12891.21	-12905.82
4999686	0.0217828	0.0155081	0.0142878	1.00394	130525	107017	9.86844	0.64352	0.292264	-15.86495	-12890.93	-12906.8
4999687	0.0217828	0.0155081	0.0142878	1.00404	130525	107075	9.86844	0.641145	0.292264	-15.36941	-12890.1	-12905.47
4999688	0.0217828	0.0153803	0.0142878	1.00423	130525	107040	9.86844	0.649727	0.29515	-16.00874	-12891.81	-12907.82
4999689	0.0213144	0.0152887	0.0142878	1.00423	130525	107040	9.86844	0.649727	0.29244	-15.96235	-12892.85	-12908.81
4999690	0.0213144	0.0153067	0.0142878	1.00423	130525	107153	9.86844	0.649727	0.29244	-16.84538	-12892.18	-12909.02
4999691	0.0225901	0.0153265	0.0142878	1.00423	130525	107153	9.86844	0.649727	0.29244	-16.76323	-12889.86	-12906.62
4999692	0.0233599	0.0155544	0.0142878	1.00423	130715	107129	9.89705	0.651671	0.293584	-18.51895	-12889.72	-12908.24
4999693	0.0235463	0.0155392	0.0142878	1.00423	130715	107124	9.90105	0.655315	0.293584	-18.84737	-12890.38	-12909.23
4999694	0.0235463	0.0155269	0.0143431	1.00423	130707	107112	9.90105	0.650103	0.293797	-18.19197	-12890.59	-12908.78
4999695	0.0235463	0.01552	0.0143936	1.00387	130447	106999	9.81776	0.652271	0.293797	-14.74618	-12891.59	-12906.33
4999696	0.0235463	0.0155068	0.0143936	1.00399	130447	107027	9.81776	0.652271	0.293797	-13.87122	-12892.41	-12906.29
4999697	0.0235463	0.0155275	0.0144417	1.00399	130432	107027	9.72856	0.652271	0.293797	-13.92676	-12894.46	-12908.39
4999698	0.0235463	0.0155002	0.0144417	1.00399	130432	107084	9.97559	0.651718	0.293797	-17.04967	-12889.49	-12906.54
4999699	0.0235463	0.0155613	0.0144417	1.00399	130563	107084	9.97559	0.651718	0.293797	-17.23181	-12888.26	-12905.49
4999700	0.0235463	0.0155486	0.0144417	1.00401	130563	107084	9.97559	0.651718	0.293797	-18.63092	-12889.89	-12908.52
4999701	0.0235463	0.0155681	0.0144417	1.00386	130563	107084	9.97559	0.655246	0.293797	-17.28195	-12890.45	-12907.73
4999702	0.0235463	0.0155681	0.0144417	1.00386	130563	107084	9.97559	0.655246	0.293797	-16.78115	-12890.39	-12907.17
4999703	0.0229886	0.0155858	0.0144417	1.00386	130464	107084	9.97559	0.663293	0.293797	-16.76999	-12890.26	-12907.03
4999704	0.0229886	0.0155224	0.0144417	1.00377	130464	107084	9.873	0.643533	0.292715	-16.58861	-12891.9	-12908.48
4999705	0.0229886	0.0156364	0.0144417	1.00361	130358	107084	9.873	0.643533	0.292715	-17.11411	-12888.28	-12905.4
4999706	0.0229886	0.0156364	0.0144417	1.00361	130358	107099	9.873	0.643533	0.292715	-16.45371	-12888.24	-12904.69
4999707	0.0229886	0.0156364	0.0144417	1.00371	130528	107099	9.96914	0.643533	0.292715	-15.62641	-12887.26	-12902.89
4999708	0.0229886	0.0157999	0.0144417	1.00371	130528	107099	9.9679	0.636728	0.292715	-14.16619	-12891.19	-12905.35
4999709	0.0230733	0.0156854	0.0144417	1.00379	130528	107007	9.9679	0.636728	0.292715	-14.24025	-12889.42	-12903.66
4999710	0.0230733	0.0156854	0.0144417	1.00379	130354	107007	9.9556	0.643906	0.292715	-16.23067	-12888.44	-12904.67
4999711	0.0230733	0.0156845	0.0143007	1.00379	130354	106956	9.95363	0.643906	0.293639	-15.95999	-12888.69	-12904.65
4999712	0.0230733	0.0157781	0.0143007	1.00358	130354	106956	9.94148	0.643906	0.293639	-15.16676	-12890.21	-12905.37
4999713	0.0230733	0.0159938	0.0143007	1.00324	130286	106987	9.94148	0.643906	0.293639	-16.48871	-12888.12	-12904.61
4999714	0.0230733	0.0159938	0.0143007	1.0032	130286	106987	9.88036	0.643906	0.293639	-15.02042	-12890.37	-12905.4
4999715	0.021992	0.0159938	0.0143007	1.0032	130286	107126	9.88036	0.643906	0.289885	-15.4791	-12890.4	-12905.88
4999716	0.021992	0.016013	0.0143007	1.00327	130366	107070	9.86268	0.643906	0.289885	-13.8901	-12894.5	-12908.39
4999717	0.0218667	0.0159237	0.0143007	1.00333	130229	107050	9.86268	0.643906	0.289885	-17.08591	-12893.44	-12910.52
4999718	0.0218667	0.0159672	0.0141216	1.00333	130229	107050	9.86268	0.643906	0.292554	-17.80179	-12887.82	-12905.62
4999719	0.0219836	0.0159672	0.0142216	1.00333	130412	107166	9.86268	0.643906	0.292554	-14.20132	-12889.6	-12903.8
4999720	0.0249254	0.0159658	0.0142216	1.00344	130412	107166	9.86319	0.635118	0.292554	-14.32407	-12889.53	-12903.85
4999721	0.0249254	0.0159658	0.0142216	1.00344	130412	107166	9.96312	0.639934	0.291888	-13.85919	-12889.18	-12903.04
4999722	0.0227096	0.0158829	0.0142216	1.00342	130412	107164	9.96312	0.633002	0.291888	-14.05541	-12888.11	-12902.17
4999723	0.0227096	0.0158829	0.0142216	1.00342	130412	107170	9.97963	0.643055	0.291888	-15.23745	-12888.91	-12904.15
4999724	0.0227096	0.016083	0.0142216	1.00311	130424	107178	9.97963	0.643096	0.291888	-14.25421	-12890.39	-12904.64
4999725	0.0227096	0.0160308	0.0142216	1.00311	130424	107134	9.97963	0.635578	0.291888	-13.71254	-12888.94	-12902.65
4999726	0.0215522	0.0161424	0.0142216	1.00308	130426	107068	9.97963	0.636614	0.291888	-13.43048	-12890.88	-12904.31
4999727	0.022744	0.0161424	0.0142216	1.00308	130342	107068	9.97963	0.641217	0.291888	-14.30315	-12887.27	-12901.57
4999728	0.022744	0.0161151	0.0142216	1.00308	130342	107068	9.97963	0.641217	0.291888	-13.6906	-12888.08	-12901.77
4999729	0.022744	0.0161151	0.0142269	1.00314	130342	107120	9.97963	0.641217	0.291888	-15.18219	-12887.85	-12903.04
4999730	0.022744	0.0161151	0.0142269	1.00314	130342	107120	9.97963	0.646747	0.293285	-14.56869	-12887.93	-12902.5
4999731	0.022744	0.0161151	0.014258	1.00314	130342	107136	9.97963	0.646747	0.293556	-14.70527	-12888.4	-12903.11
4999732	0.0244962	0.0161151	0.014258	1.00312	130418	107208	9.97963	0.646747	0.293556	-14.7011	-12888.72	-12903.42
4999733	0.0244962	0.0161151	0.014258	1.00326	130418	107115	9.96805	0.654675	0.293556	-13.89471	-12889.22	-12903.12
4999734	0.0244962	0.0161672	0.014258	1.00326	130547	107112	9.81192	0.657218	0.293556	-13.32691	-12891.75	-12905.08
4999735	0.0244962	0.0161672	0.0142641	1.00326	130547	107090	9.81192	0.657218	0.293556	-12.68189	-12891.27	-12903.95
4999736	0.0244962	0.0161672	0.0142641	1.00326	130515	107155	9.94019	0.634248	0.293556	-13.58718	-12890.04	-12903.62
4999737	0.0256453	0.0161135	0.0142641	1.00326	130413	107155	9.94019	0.634248	0.293556	-13.75362	-12889.78	-12903.53
4999738	0.0245876	0.0159793	0.0143293	1.00326	130413	107155	9.94019	0.634248	0.293556	-13.71485	-12891.57	-12905.28
4999739	0.0245876	0.015977	0.0143293	1.00326	130256	107215	9.94019	0.631134	0.293556	-17.81076	-12890.27	-12908.08
4999740	0.02423	0.015977	0.0140112	1.00326	130282	107233	9.94019	0.631134	0.293556	-16.42234	-12888	-12904.43
4999741	0.02423	0.0161016	0.0140112	1.0031	130331	107280	9.94019	0.631134	0.293556	-16.14722	-12888.37	-12904.52
