"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Eta"	"decay_Eta"	"LnPrior"	"LnData"	"LnPosterior"
4999013	0.0251444	0.0164808	0.0139599	1.00306	130439	107211	9.95178	1.08358	0.124998	-11.73136	-12892.02	-12903.75
4999014	0.0251444	0.0164808	0.0139288	1.00306	130410	107211	9.95178	1.08615	0.125582	-12.61697	-12889.62	-12902.23
4999015	0.0251444	0.0164808	0.0137717	1.0032	130410	107231	9.95178	1.11745	0.125582	-14.41846	-12890.11	-12904.52
4999016	0.0251444	0.0164808	0.0137717	1.00324	130410	107156	9.91374	1.10973	0.125582	-13.37594	-12889.89	-12903.27
4999017	0.0251444	0.0164668	0.0137936	1.00324	130448	107182	9.86152	1.10973	0.125429	-14.25987	-12890.68	-12904.94
4999018	0.0238468	0.0164577	0.0137936	1.00324	130564	107182	9.98661	1.10973	0.125429	-13.78108	-12890.61	-12904.39
4999019	0.0238468	0.0164577	0.0137615	1.00324	130564	107182	9.98661	1.06965	0.125429	-13.1856	-12891.6	-12904.79
4999020	0.0238468	0.0164577	0.0137615	1.00326	130404	107182	9.96021	1.0755	0.125429	-15.28502	-12888.94	-12904.22
4999021	0.0238468	0.0164375	0.0137064	1.00318	130375	107125	9.96021	1.0755	0.125429	-15.47384	-12890.45	-12905.93
4999022	0.0228203	0.0164375	0.0137064	1.00318	130261	107109	9.96021	1.08779	0.125429	-17.54268	-12889.03	-12906.58
4999023	0.0228203	0.0164375	0.0137064	1.00318	130261	107117	9.96021	1.07419	0.125429	-16.40739	-12889.8	-12906.2
4999024	0.0228203	0.0165008	0.0137648	1.00318	130704	107117	9.96021	1.07419	0.12573	-14.91649	-12893.1	-12908.02
4999025	0.0228203	0.0165008	0.0137637	1.00318	130472	107117	9.96021	1.07419	0.12573	-12.49618	-12891.21	-12903.7
4999026	0.0234675	0.0165008	0.0137637	1.00318	130382	107025	9.96021	1.07587	0.126228	-13.13304	-12893.85	-12906.99
4999027	0.0234675	0.0165008	0.0138528	1.00318	130382	107061	9.91964	1.06662	0.126228	-11.82419	-12895.79	-12907.62
4999028	0.0234675	0.0165258	0.0138528	1.00318	130382	107061	9.91964	1.11514	0.126228	-12.70171	-12896.85	-12909.55
4999029	0.0234675	0.0164185	0.0138528	1.00318	130382	107157	9.8037	1.11514	0.126853	-12.96898	-12897.23	-12910.2
4999030	0.0234675	0.0164185	0.0138275	1.00318	130382	107157	9.99211	1.11514	0.126853	-13.3131	-12894.87	-12908.18
4999031	0.0234675	0.0164185	0.0138275	1.00318	130382	107157	9.99211	1.11514	0.126853	-13.05226	-12893.59	-12906.64
4999032	0.0234675	0.0164075	0.0138275	1.00296	130382	107181	9.99211	1.11514	0.126853	-13.73634	-12893.07	-12906.81
4999033	0.0234675	0.0164075	0.0138275	1.00319	130530	107135	9.99211	1.06492	0.126853	-13.21451	-12891.83	-12905.04
4999034	0.0234675	0.0164075	0.0138275	1.00319	130530	107135	9.99211	1.06492	0.12676	-13.70914	-12891.32	-12905.02
4999035	0.0234675	0.0164342	0.0137869	1.00319	130530	107135	9.95088	1.12068	0.126601	-13.22633	-12892.04	-12905.27
4999036	0.0234675	0.0164342	0.0137869	1.00319	130530	107135	9.95719	1.06717	0.126601	-13.09013	-12893.32	-12906.41
4999037	0.0234675	0.0164606	0.0137869	1.00319	130530	107135	9.95719	1.06717	0.126601	-12.31643	-12892.97	-12905.29
4999038	0.0234675	0.0164606	0.0137869	1.00319	130530	107135	9.95719	1.06717	0.126601	-12.00001	-12893.89	-12905.89
4999039	0.0234675	0.0164606	0.0137731	1.00322	130530	107135	9.95719	1.07502	0.124462	-12.09214	-12892.76	-12904.85
4999040	0.0234675	0.0164606	0.0137731	1.00322	130530	107135	9.99864	1.07502	0.124462	-13.74167	-12890.63	-12904.37
4999041	0.0234675	0.0164606	0.0137897	1.00322	130477	107135	9.99864	1.07502	0.124462	-14.76326	-12890.19	-12904.95
4999042	0.0234675	0.0164606	0.0137897	1.00322	130426	107002	9.99864	1.08057	0.124117	-13.48248	-12893.46	-12906.95
4999043	0.0234675	0.0164606	0.0138957	1.00322	130426	107002	9.99864	1.08057	0.124765	-14.84208	-12889.08	-12903.92
4999044	0.0234675	0.0164606	0.0139432	1.00322	130426	107061	9.88914	1.07937	0.124765	-14.76023	-12889.86	-12904.62
4999045	0.0234675	0.016412	0.0139432	1.00322	130426	107061	9.88914	1.07937	0.124765	-14.22627	-12893.07	-12907.3
4999046	0.0225209	0.0163006	0.0139935	1.00322	130426	107061	9.88914	1.07937	0.124765	-15.72722	-12892.77	-12908.49
4999047	0.0225209	0.0162323	0.0139935	1.00332	130426	107061	9.78987	1.08537	0.12508	-15.95769	-12892.73	-12908.69
4999048	0.0217028	0.0162288	0.013997	1.00332	130426	106991	9.78987	1.08537	0.12508	-15.73436	-12894.45	-12910.18
4999049	0.0217028	0.0162288	0.013997	1.00332	130426	106991	9.78987	1.06475	0.124944	-15.09631	-12895.25	-12910.35
4999050	0.0217028	0.016264	0.0139543	1.00332	130425	107027	9.80542	1.06475	0.124944	-14.43862	-12895.1	-12909.54
4999051	0.0217028	0.016264	0.0139543	1.00332	130425	107027	9.82288	1.06475	0.124944	-15.77557	-12893.66	-12909.44
4999052	0.0213332	0.016264	0.0139543	1.00332	130425	107027	9.7087	1.06475	0.124819	-15.7022	-12896.26	-12911.96
4999053	0.0229404	0.016264	0.0139543	1.00332	130389	107004	9.80193	1.09146	0.124819	-14.73574	-12890.78	-12905.51
4999054	0.0229404	0.016264	0.0139543	1.00332	130560	107004	9.80193	1.09146	0.124819	-13.44877	-12891.33	-12904.78
4999055	0.0229404	0.0163627	0.0139543	1.00332	130560	107090	9.846	1.09146	0.124819	-13.12897	-12893.02	-12906.15
4999056	0.0229404	0.0163627	0.0139543	1.00332	130536	107090	9.86582	1.09146	0.125539	-12.24799	-12894.22	-12906.47
4999057	0.0229404	0.0162879	0.0139543	1.00332	130536	107090	9.86582	1.09146	0.125539	-11.48594	-12893.02	-12904.5
4999058	0.0229404	0.0162879	0.0139543	1.00332	130536	107090	9.86582	1.09146	0.125539	-11.70891	-12892.85	-12904.56
4999059	0.0229404	0.0162765	0.0139543	1.00332	130536	107090	9.92024	1.09146	0.125539	-11.48321	-12890.76	-12902.25
4999060	0.0229404	0.0162765	0.0139358	1.00332	130536	107090	9.9571	1.09516	0.125111	-11.89491	-12888.33	-12900.22
4999061	0.0229404	0.0162765	0.0139358	1.00326	130366	107101	9.9571	1.09516	0.125065	-13.08667	-12887.55	-12900.64
4999062	0.0229404	0.0162765	0.0139358	1.00313	130318	107101	9.9571	1.09516	0.125065	-13.73623	-12887.41	-12901.14
4999063	0.0229404	0.016241	0.0139529	1.00328	130406	107036	9.9571	1.09516	0.125065	-12.59593	-12889.2	-12901.79
4999064	0.0229404	0.0162707	0.014094	1.00328	130440	107034	9.9571	1.09516	0.124915	-12.30614	-12890.07	-12902.37
4999065	0.0229404	0.016111	0.014094	1.00333	130440	107034	9.98271	1.09516	0.124915	-12.92492	-12890.31	-12903.23
4999066	0.0229404	0.0163074	0.014094	1.00333	130440	107034	9.98271	1.09001	0.124915	-12.51466	-12890	-12902.51
4999067	0.0229404	0.0163074	0.014094	1.00333	130440	107052	9.98271	1.07553	0.124915	-14.20855	-12894.04	-12908.24
4999068	0.0229404	0.0161214	0.0141854	1.00333	130440	107052	9.98271	1.07553	0.124915	-12.90704	-12889.27	-12902.18
4999069	0.0229404	0.0161214	0.0141854	1.00333	130459	106972	9.98271	1.07553	0.124915	-14.94757	-12888.97	-12903.92
4999070	0.0232831	0.0161214	0.0141854	1.00332	130459	107138	9.98271	1.07553	0.12523	-14.54213	-12886.81	-12901.36
4999071	0.0232831	0.0161214	0.0141854	1.00332	130459	107085	9.86684	1.07553	0.125537	-13.32614	-12889.67	-12902.99
4999072	0.0234779	0.0161214	0.0141854	1.0034	130459	107085	9.98886	1.07553	0.125537	-12.17039	-12892	-12904.17
4999073	0.0234779	0.0161214	0.0139841	1.0034	130459	107085	9.98886	1.07553	0.125022	-12.04484	-12890.28	-12902.33
4999074	0.0223152	0.0161214	0.0139695	1.0034	130459	107085	9.98886	1.07539	0.125022	-13.85169	-12889.24	-12903.09
4999075	0.0223152	0.0161815	0.0139695	1.0034	130459	106943	9.98886	1.07539	0.125022	-12.42987	-12890.75	-12903.18
4999076	0.0223152	0.0160693	0.0139695	1.00364	130459	106987	9.95231	1.09548	0.125724	-12.9026	-12890.8	-12903.7
4999077	0.0225526	0.015844	0.0140811	1.00364	130459	107170	9.95231	1.10604	0.125724	-15.21144	-12886.73	-12901.94
4999078	0.0230505	0.015844	0.0140811	1.00364	130459	107170	9.95231	1.0856	0.125724	-15.69408	-12887.56	-12903.25
4999079	0.0230505	0.015844	0.0140811	1.0034	130410	107236	9.99734	1.0856	0.125185	-16.17671	-12888.57	-12904.75
4999080	0.0230505	0.0159994	0.0140811	1.0034	130410	106902	9.99734	1.0856	0.125185	-12.60494	-12893.56	-12906.17
4999081	0.0230505	0.0160618	0.0140811	1.0034	130410	106902	9.99734	1.08978	0.125185	-13.2289	-12892.5	-12905.73
4999082	0.0230505	0.0160798	0.0141857	1.0034	130355	106902	9.89961	1.09837	0.125185	-14.10262	-12889.17	-12903.27
4999083	0.0230505	0.0160889	0.0141857	1.0034	130355	107086	9.91511	1.09837	0.125185	-13.36765	-12888.52	-12901.89
4999084	0.0230505	0.0159706	0.0141857	1.0034	130355	107086	9.91511	1.09968	0.124544	-14.00558	-12886.02	-12900.02
4999085	0.0230505	0.0159706	0.0141857	1.0034	130510	107086	9.90759	1.10361	0.124544	-12.0453	-12888.81	-12900.86
4999086	0.0230505	0.0159462	0.0141857	1.00349	130510	107078	9.90759	1.10361	0.124544	-12.39306	-12888.35	-12900.74
4999087	0.0230505	0.0160241	0.0141651	1.00349	130510	107011	9.90759	1.08358	0.124544	-12.31297	-12889.18	-12901.49
4999088	0.0234125	0.0160292	0.0142163	1.00349	130510	107013	9.90759	1.08358	0.125872	-12.31081	-12890.91	-12903.22
4999089	0.0234125	0.0160292	0.0142016	1.00355	130510	107013	9.90759	1.08358	0.125872	-12.22414	-12890.54	-12902.76
4999090	0.0234125	0.0160292	0.0142016	1.00355	130510	107013	9.90759	1.08358	0.124354	-12.42019	-12889.53	-12901.95
4999091	0.0234125	0.0160292	0.0142534	1.00355	130510	107013	9.90534	1.08358	0.124552	-12.82043	-12889.47	-12902.29
4999092	0.0234125	0.0160292	0.0142534	1.00355	130470	107013	9.80175	1.07374	0.124552	-13.86368	-12890.06	-12903.93
4999093	0.0244926	0.0160292	0.0142534	1.00355	130470	107202	9.8317	1.07374	0.124552	-15.68529	-12891.26	-12906.95
4999094	0.0244926	0.0159622	0.0142579	1.00355	130470	107202	9.85301	1.1177	0.124552	-15.66628	-12891.32	-12906.99
4999095	0.0244926	0.0158472	0.0142579	1.00355	130470	107202	9.94695	1.1177	0.124552	-13.78372	-12890.37	-12904.15
4999096	0.0244926	0.0157362	0.0142579	1.00386	130470	107202	9.7151	1.10309	0.124552	-15.28169	-12894.83	-12910.11
4999097	0.0244926	0.0158181	0.0142579	1.00349	130450	107142	9.86902	1.0822	0.124552	-14.39363	-12891.84	-12906.23
4999098	0.0244926	0.0159739	0.0140961	1.00349	130450	107142	9.86902	1.07666	0.124552	-13.9475	-12895.24	-12909.19
4999099	0.0244926	0.0159739	0.0140961	1.00349	130404	107142	9.86902	1.07666	0.124552	-14.35058	-12891.79	-12906.15
4999100	0.0244926	0.0159739	0.0140961	1.00349	130393	107136	9.86902	1.07666	0.12525	-13.44011	-12892.49	-12905.93
4999101	0.0244926	0.0159739	0.0140961	1.00349	130286	107136	9.86902	1.08045	0.12525	-15.38836	-12890.92	-12906.3
4999102	0.0244926	0.0159739	0.0140961	1.00349	130286	107136	9.86902	1.10589	0.12525	-16.69133	-12890.01	-12906.7
4999103	0.0244926	0.015991	0.0140961	1.00343	130374	107136	9.86902	1.10589	0.12525	-14.58711	-12892.54	-12907.13
4999104	0.0244926	0.015991	0.0140961	1.00343	130374	107136	9.92015	1.10589	0.12525	-14.80788	-12890.06	-12904.87
4999105	0.0244926	0.0159702	0.0140961	1.0034	130374	107223	9.92015	1.06856	0.12525	-16.02596	-12890.6	-12906.62
4999106	0.0218237	0.0160079	0.0140961	1.0034	130374	107223	9.92015	1.11187	0.125063	-15.367	-12888.86	-12904.23
4999107	0.0218237	0.0160079	0.0140961	1.0034	130374	107223	9.92015	1.11111	0.125066	-14.92961	-12888.46	-12903.39
4999108	0.0218237	0.0160079	0.0140961	1.00327	130374	107223	9.92015	1.11111	0.125066	-15.18294	-12888.18	-12903.36
4999109	0.0218237	0.0160132	0.0140961	1.00327	130374	107298	9.80015	1.11111	0.125066	-16.80517	-12888.91	-12905.72
4999110	0.0232071	0.0160132	0.0140961	1.00327	130374	107298	9.74421	1.11111	0.125066	-17.31555	-12888.64	-12905.96
4999111	0.0232071	0.0160132	0.0140961	1.00327	130374	107298	9.95821	1.1074	0.125066	-18.26051	-12887.3	-12905.56
4999112	0.0232071	0.0160132	0.0140961	1.00327	130413	107298	9.95821	1.08976	0.125424	-18.67822	-12887.85	-12906.53
4999113	0.0232071	0.0160132	0.0140534	1.00327	130407	107298	9.95821	1.08976	0.125424	-17.64643	-12887.74	-12905.39
4999114	0.0232071	0.0160132	0.0140534	1.00327	130407	107298	9.95128	1.08976	0.125424	-21.23103	-12884.42	-12905.65
4999115	0.0232071	0.0160132	0.0140534	1.00327	130407	107298	9.95128	1.08976	0.125543	-20.20002	-12884.95	-12905.15
4999116	0.0227793	0.0159936	0.0140534	1.00327	130407	107193	9.8451	1.08976	0.124398	-14.85573	-12889.74	-12904.6
4999117	0.0227793	0.016114	0.0139325	1.00327	130444	107148	9.8451	1.08765	0.125967	-13.71753	-12888.76	-12902.48
4999118	0.0227793	0.016115	0.0139325	1.00327	130444	107148	9.8451	1.08765	0.125967	-13.85623	-12889.04	-12902.9
4999119	0.0227793	0.0160657	0.0138946	1.00327	130444	107243	9.8451	1.08765	0.124984	-16.21526	-12889.33	-12905.54
4999120	0.0237518	0.0160657	0.0138946	1.00327	130284	107243	9.98231	1.10572	0.124575	-16.24293	-12890.35	-12906.59
4999121	0.0237518	0.0160657	0.0138946	1.00327	130284	107243	9.98231	1.10572	0.124575	-18.45754	-12886.62	-12905.07
4999122	0.0219728	0.0159716	0.0138946	1.00327	130273	107115	9.98231	1.10572	0.124575	-16.56199	-12887.84	-12904.4
4999123	0.0219728	0.0159611	0.0138946	1.00327	130273	107115	9.98231	1.10572	0.124604	-14.20977	-12892.12	-12906.33
4999124	0.0219728	0.0159857	0.0138946	1.00333	130274	107187	9.98231	1.10572	0.124604	-15.98115	-12887.61	-12903.59
4999125	0.0219728	0.0160033	0.013858	1.00333	130457	107187	9.94994	1.10572	0.125331	-12.97779	-12888.6	-12901.58
4999126	0.0219728	0.0159778	0.013858	1.00333	130457	107187	9.94994	1.10467	0.125868	-12.9149	-12888.91	-12901.82
4999127	0.0219728	0.0159778	0.013858	1.00333	130457	107187	9.94994	1.10238	0.125361	-12.91469	-12889.08	-12902
4999128	0.0219728	0.0159778	0.0139136	1.00333	130457	107187	9.94994	1.09089	0.125361	-12.85567	-12888.06	-12900.92
4999129	0.0219728	0.0159597	0.0139057	1.0036	130457	107187	9.94994	1.08144	0.125365	-14.41587	-12886.52	-12900.93
4999130	0.0219728	0.0159597	0.0139274	1.0036	130457	106993	9.94994	1.08144	0.125403	-17.02155	-12887.67	-12904.69
4999131	0.0219728	0.0159597	0.0139274	1.0036	130457	106993	9.99277	1.08144	0.125403	-15.68781	-12887.6	-12903.29
4999132	0.0219728	0.0159651	0.0139274	1.0036	130575	106993	9.93822	1.08144	0.125403	-15.31421	-12890.42	-12905.74
4999133	0.0226418	0.0161056	0.0137179	1.00367	130575	106993	9.93822	1.08144	0.125403	-14.06129	-12891.16	-12905.22
4999134	0.0226418	0.0161624	0.0137179	1.0036	130549	106993	9.92337	1.09457	0.126686	-13.6966	-12889.91	-12903.6
4999135	0.0226418	0.0161624	0.0137179	1.0036	130549	106993	9.95192	1.09457	0.126818	-14.32687	-12890.79	-12905.12
4999136	0.0226418	0.0161624	0.0137179	1.0036	130549	107109	9.97383	1.09069	0.126818	-14.32248	-12889.06	-12903.38
4999137	0.0226418	0.0161624	0.0136557	1.0036	130549	107109	9.89236	1.09069	0.126274	-14.33859	-12888.25	-12902.59
4999138	0.0226418	0.0161624	0.0136557	1.0036	130321	107152	9.89236	1.09069	0.126274	-17.48748	-12888.63	-12906.12
4999139	0.0236122	0.0161624	0.0136557	1.0036	130323	107152	9.90024	1.09069	0.126274	-17.26711	-12886.68	-12903.94
4999140	0.0236122	0.0161624	0.0136557	1.0036	130377	107107	9.90024	1.07276	0.126274	-16.26282	-12888.8	-12905.06
4999141	0.0236122	0.0161704	0.0136557	1.0036	130377	107107	9.96466	1.08763	0.126274	-16.71018	-12885.62	-12902.33
4999142	0.0236122	0.0161704	0.0136557	1.0036	130535	107107	9.80858	1.10536	0.126274	-14.60783	-12888.72	-12903.33
4999143	0.0231783	0.0161704	0.0136557	1.0036	130388	107013	9.80858	1.10536	0.125245	-15.14647	-12890.1	-12905.25
4999144	0.0231783	0.0162337	0.0136557	1.0036	130399	107013	9.79779	1.11923	0.125245	-14.95751	-12892.55	-12907.51
4999145	0.0231783	0.0162337	0.0136557	1.0036	130399	107013	9.79779	1.11718	0.125245	-15.49769	-12892.22	-12907.71
4999146	0.0231783	0.0162337	0.0136557	1.0036	130399	107013	9.78298	1.05829	0.125791	-15.21733	-12891.25	-12906.46
4999147	0.0231783	0.0162337	0.0136214	1.0036	130399	106977	9.78298	1.05829	0.125791	-14.84929	-12890.64	-12905.49
4999148	0.0231783	0.0162337	0.0136214	1.0036	130399	106977	9.82082	1.05829	0.125791	-14.92038	-12889.74	-12904.66
4999149	0.0231783	0.0161945	0.0136214	1.0036	130393	106977	9.70474	1.10201	0.125791	-14.8223	-12889.78	-12904.61
4999150	0.0231783	0.0162182	0.0135431	1.0036	130302	107011	9.90083	1.10201	0.125791	-16.65502	-12887.91	-12904.56
4999151	0.0231783	0.0162182	0.0135431	1.0036	130302	107011	9.89629	1.10201	0.125791	-16.59538	-12888.3	-12904.9
4999152	0.0247661	0.0163536	0.0135431	1.0036	130302	106859	9.89629	1.10201	0.125791	-20.82733	-12889.66	-12910.49
4999153	0.0249018	0.0164687	0.0134532	1.0036	130302	106859	9.89629	1.10201	0.125791	-22.56849	-12891.51	-12914.08
4999154	0.0241198	0.0164673	0.0134504	1.0036	130302	106859	9.89629	1.10201	0.125791	-22.35449	-12892.24	-12914.59
4999155	0.0241198	0.0164673	0.0133734	1.0036	130302	106859	9.93882	1.10201	0.125791	-22.48871	-12891.05	-12913.54
4999156	0.0241198	0.0164608	0.0133734	1.0036	130398	107120	9.93882	1.06964	0.12707	-19.77882	-12890.98	-12910.76
4999157	0.0241198	0.0164295	0.0133734	1.0036	130412	107120	9.93882	1.08459	0.12707	-14.36152	-12891.27	-12905.63
4999158	0.0241198	0.0164044	0.0133734	1.0036	130602	107108	9.93882	1.08459	0.12707	-14.15035	-12890.99	-12905.14
4999159	0.0241198	0.0164044	0.0133734	1.0036	130602	107112	9.93882	1.08459	0.12707	-13.39046	-12891.26	-12904.66
4999160	0.0241198	0.0163481	0.0133836	1.0036	130479	107236	9.93882	1.08459	0.12707	-14.84732	-12889.54	-12904.39
4999161	0.0241198	0.0163481	0.0133836	1.0036	130545	107236	9.93882	1.08459	0.12707	-17.64749	-12887.66	-12905.31
4999162	0.0241198	0.0163481	0.0133836	1.0036	130320	107097	9.93882	1.06287	0.127378	-19.09624	-12888.55	-12907.64
4999163	0.0241198	0.0163481	0.0133836	1.00363	130320	107201	9.70484	1.0626	0.127378	-18.75938	-12892.55	-12911.31
4999164	0.0241198	0.0162851	0.0133836	1.00363	130320	107102	9.77729	1.0626	0.127378	-17.58616	-12889.6	-12907.19
4999165	0.0241198	0.0162501	0.0133688	1.00363	130520	107102	9.77729	1.0626	0.126965	-15.67478	-12894.26	-12909.93
4999166	0.0241198	0.0162501	0.0133688	1.00363	130520	107102	9.77729	1.0626	0.126384	-15.40378	-12894.01	-12909.41
4999167	0.0241198	0.0162501	0.0133688	1.00363	130520	107102	9.77729	1.0626	0.12699	-15.81541	-12893.01	-12908.83
4999168	0.0241198	0.0162501	0.0133688	1.00363	130520	107220	9.76644	1.0626	0.12699	-16.01479	-12892.42	-12908.44
4999169	0.0241198	0.0162958	0.0134158	1.00358	130520	107116	9.84919	1.0626	0.12699	-15.65465	-12891.68	-12907.34
4999170	0.0241198	0.0162958	0.0134158	1.00358	130520	107116	9.78615	1.0626	0.12699	-15.34646	-12892.6	-12907.94
4999171	0.0241198	0.0162958	0.0134158	1.00358	130520	107116	9.8196	1.06652	0.127208	-13.60385	-12891.44	-12905.04
4999172	0.0241198	0.016325	0.0133712	1.00358	130542	107116	9.8196	1.06652	0.127208	-13.66324	-12892.42	-12906.08
4999173	0.0243711	0.016325	0.0133712	1.00358	130542	107022	9.8196	1.09233	0.126771	-13.98433	-12892.21	-12906.19
4999174	0.0243711	0.016325	0.0133712	1.00358	130342	107022	9.94881	1.09233	0.126771	-15.55427	-12891.72	-12907.27
4999175	0.0253204	0.016325	0.0133712	1.00358	130349	107051	9.92163	1.09233	0.126771	-15.44144	-12889.43	-12904.87
4999176	0.0253204	0.0163364	0.0134091	1.00358	130397	107051	9.92163	1.0929	0.126771	-14.70524	-12891.42	-12906.13
4999177	0.0253204	0.016299	0.0134091	1.00382	130397	107051	9.92163	1.0929	0.126771	-16.19131	-12891.86	-12908.05
4999178	0.0253204	0.0160592	0.0134091	1.00382	130397	107051	9.92163	1.0587	0.126771	-16.14461	-12894.52	-12910.67
4999179	0.0253204	0.0161027	0.0134423	1.00382	130317	107051	9.92652	1.03341	0.127527	-17.52885	-12895.68	-12913.21
4999180	0.0240133	0.0161027	0.0133979	1.00382	130354	107051	9.92652	1.04919	0.126693	-17.2166	-12888.44	-12905.66
4999181	0.0240133	0.0161027	0.0133979	1.00382	130354	107051	9.92652	1.05117	0.126693	-17.35469	-12887.47	-12904.83
4999182	0.0240133	0.016167	0.0133215	1.00393	130613	107051	9.96785	1.04093	0.126693	-15.96125	-12889.97	-12905.93
4999183	0.0240133	0.016167	0.0133215	1.00393	130613	107123	9.96785	1.04093	0.127574	-16.35948	-12890.45	-12906.81
4999184	0.0240133	0.016167	0.0133215	1.00393	130613	107123	9.96785	1.08489	0.127574	-16.3465	-12891.32	-12907.67
4999185	0.0240133	0.016167	0.0133215	1.00393	130613	107201	9.9346	1.08489	0.12672	-17.3399	-12889.66	-12907
4999186	0.0240133	0.0160547	0.0133215	1.00393	130567	107203	9.9346	1.08489	0.12672	-17.08083	-12891.01	-12908.09
4999187	0.0240133	0.0161324	0.0133215	1.00393	130567	107180	9.87526	1.08489	0.12672	-16.75858	-12890.37	-12907.13
4999188	0.0229383	0.0161324	0.0133215	1.00367	130567	107180	9.87526	1.08489	0.12672	-15.01046	-12890.27	-12905.28
4999189	0.0229383	0.0160421	0.0135024	1.00367	130567	107180	9.97581	1.08489	0.12672	-17.17552	-12886.37	-12903.54
4999190	0.0229383	0.0160421	0.0135024	1.00367	130323	107180	9.97581	1.08489	0.126028	-20.23066	-12885.4	-12905.63
4999191	0.0221654	0.0160421	0.0135024	1.00367	130323	107180	9.97581	1.08489	0.126527	-20.47405	-12886.48	-12906.96
4999192	0.0221654	0.0160421	0.0134174	1.00376	130640	107085	9.96777	1.08489	0.126527	-19.18793	-12887.57	-12906.76
4999193	0.0221654	0.0160421	0.0134174	1.00376	130640	107085	9.99192	1.08489	0.126527	-15.86195	-12887.88	-12903.74
4999194	0.0221654	0.0160492	0.0134174	1.00376	130652	107112	9.99192	1.09052	0.127129	-15.40266	-12889.21	-12904.61
4999195	0.0221654	0.0160492	0.0134174	1.00376	130475	107112	9.99192	1.09052	0.126138	-14.56105	-12887.59	-12902.15
4999196	0.0221654	0.0160492	0.0134174	1.00376	130475	107076	9.9581	1.09052	0.126781	-14.31223	-12888.31	-12902.62
4999197	0.0221654	0.0160492	0.0134174	1.00376	130475	107026	9.94341	1.09052	0.126781	-14.07752	-12888.49	-12902.57
