"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.05_0.0527" 26 21.728876277361 1.17426494745599 26 19.7004501888521 0.932149005885296 26 17.6129583838665 0.800305063271135 0.05 0.05 "simulation3" 14.1535735272475 2.5483348307042
"Conti_0.05_0.0528" 27 22.4658645116595 1.20032553280919 27 20.2012278070201 0.934012979736464 27 18.0099830378408 0.776030373130582 0.05 0.05 "simulation3" 14.6154007671155 2.55711982640491
"Conti_0.05_0.0529" 28 23.1837039833806 1.17464945453072 28 20.7028908709217 0.949786396831141 28 18.4054987523299 0.815275459030052 0.05 0.05 "simulation3" 15.1677372834819 3.05529959837449
"Conti_0.05_0.0530" 29 23.8843335266555 1.20520192336508 29 21.1974110109784 0.947298044638252 29 18.805524472453 0.796287999162665 0.05 0.05 "simulation3" 15.4730133448238 3.30729187612046
"Conti_0.05_0.0531" 30 24.551672697145 1.15553636771681 30 21.6511505787296 0.906286755903405 30 19.1461491906621 0.745196927367513 0.05 0.05 "simulation3" 15.8246178882142 3.16577887680579
"Conti_0.05_0.0532" 31 25.1841767140839 1.1820416451338 31 22.0751541861173 0.922897046633613 31 19.442168361968 0.738677211672204 0.05 0.05 "simulation3" 15.9155045846173 3.24140983092244
"Conti_0.05_0.0533" 32 25.8042665306091 1.16058842118568 32 22.4967741480351 0.916879094401268 32 19.7371759544331 0.750882859869237 0.05 0.05 "simulation3" 16.3451555816631 3.55063689626236
"Conti_0.05_0.0534" 33 26.3788850596718 1.13772567737445 33 22.879674525275 0.880950814353601 33 19.9959119950258 0.695760247124389 0.05 0.05 "simulation3" 16.3052809810983 3.69434974099709
"Conti_0.05_0.0535" 34 26.8892439891335 1.08743053887257 34 23.2128069056136 0.85666563510081 34 20.2117680587521 0.697536224053748 0.05 0.05 "simulation3" 16.4601698692319 3.56646482809859
"Conti_0.05_0.0536" 35 27.3830708230759 1.13232211465548 35 23.5268129294098 0.862576716185361 35 20.4280477419966 0.701601631899089 0.05 0.05 "simulation3" 16.25307362512 3.2933045074672
"Conti_0.05_0.0537" 36 27.8819306911533 1.11571864841844 36 23.825257208764 0.845885255841388 36 20.6387944992664 0.699724073727761 0.05 0.05 "simulation3" 16.3379937810251 3.26702616916713
"Conti_0.05_0.0538" 37 28.3553389379261 1.11828526968082 37 24.1043923383856 0.844350772969179 37 20.8419245475794 0.699684907044916 0.05 0.05 "simulation3" 16.4274499527694 3.28792195467655
"Conti_0.05_0.0539" 38 28.8111514987099 1.1079056534366 38 24.3590497260017 0.819216315962443 38 21.0222499636177 0.670099164636043 0.05 0.05 "simulation3" 16.2035767454341 3.18915427159332
"Conti_0.05_0.0540" 39 29.2382146467938 1.09468155043283 39 24.5917319196512 0.819181119660819 39 21.1822680453102 0.676338881236295 0.05 0.05 "simulation3" 16.3512786810253 3.06063340393368
