"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"46" 45 7.41834926689225 0.198826145216083 0.0428521268670402 45 5.4479880899179 0.139605711352732 0.0428521268670402 45 4.43046798549618 0.0772552461183464 0.0428521268670402 0.01 0 "simulation1" 4.57238676829606 0.609807865464324
"47" 46 7.3267145991751 0.205174557399023 0.0399550582606539 46 5.38523671795374 0.147457100601938 0.0399550582606539 46 4.38358926857574 0.0843583385826154 0.0399550582606539 0.01 0 "simulation1" 4.15177544983247 0.486054182168368
"48" 47 7.23508150537214 0.170538282087761 0.0372538493962158 47 5.32344553020816 0.138053191067709 0.0372538493962158 47 4.33744518338459 0.0866543537340515 0.0372538493962158 0.01 0 "simulation1" 3.92259248554096 0.53377421314129
"49" 48 7.14444214003251 0.190555275506493 0.0347352589447385 48 5.26259985593421 0.121929101293415 0.0347352589447385 48 4.29202287834445 0.0566578757203637 0.0347352589447385 0.01 0 "simulation1" 3.83339699425985 0.461895557437271
"50" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.02 0 "simulation2" 0 0
"51" 1 0.0224429401381709 0.0531980382572032 0.00318820710112109 1 0.0224429397167587 0.0177326794190677 0.00318820710112109 1 0.02244293970775 0 0.00318820710112109 0.02 0 "simulation2" 0.00682653985677004 0.0118239138718197
"52" 2 0.0445338319232239 0.405804100155397 0.010099670443294 2 0.0445335015800432 0.295716439195346 0.010099670443294 2 0.0445334915012005 0.219396042496332 0.010099670443294 0.02 0 "simulation2" 0.00140805445143139 0.0024388218497027
"53" 3 0.250863150456781 0.633735944541492 0.0312928372548655 3 0.163396541623897 0.548839856366848 0.0312928372548655 3 0.121098118975254 0.497050662218521 0.0312928372548655 0.02 0 "simulation2" 0.0108561487472694 0.0188034012047958
"54" 4 0.993749481113843 0.680895750641481 0.0902248939569184 4 0.813377241090693 0.603230906004622 0.0902248939569184 4 0.711477155450522 0.551751628761549 0.0902248939569184 0.02 0 "simulation2" 0.157807672060599 0.150742697582387
"55" 5 1.66991489207872 0.682323522704312 0.21406758993616 5 1.43860110186602 0.643706567084421 0.21406758993616 5 1.28525030791646 0.586899202262357 0.21406758993616 0.02 0 "simulation2" 0.792526271551771 0.52829647563952
"56" 6 2.22137522273322 0.679236630644224 0.357588634235358 6 1.94460716650814 0.592268532502158 0.357588634235358 6 1.74686960049592 0.530460679146421 0.357588634235358 0.02 0 "simulation2" 1.77705781217042 0.928332902136946
"57" 7 2.6917529438979 0.716765680910952 0.424564666650019 7 2.34323254147331 0.587374983870011 0.424564666650019 7 2.0944251611927 0.496545139472983 0.424564666650019 0.02 0 "simulation2" 2.80786697569338 1.24600385192121
"58" 8 3.13438631730567 0.679741446151878 0.420414433736374 8 2.70937547170852 0.56531399045303 0.420414433736374 8 2.41298528337229 0.504954522074974 0.420414433736374 0.02 0 "simulation2" 3.62940603873517 1.48486466229289
"59" 9 3.55626027900713 0.636776431681923 0.389906227242388 9 3.06689028455036 0.542521787457 0.389906227242388 9 2.73992185090448 0.494768757795364 0.389906227242388 0.02 0 "simulation2" 4.14871765639289 1.67425990722159
"60" 10 3.97153670658563 0.612906464120431 0.354450534567555 10 3.42316032394571 0.521163500989751 0.354450534567555 10 3.04745039309043 0.416919420827606 0.354450534567555 0.02 0 "simulation2" 4.59683771388711 1.72147954874453
"61" 11 4.40712893987776 0.636506182644594 0.320363170634371 11 3.79718163218293 0.542733018817017 0.320363170634371 11 3.34187339540347 0.431229416296742 0.320363170634371 0.02 0 "simulation2" 4.93927256669064 1.85899007126483
"62" 12 4.86797808507367 0.628858280604041 0.289079367359083 12 4.18331975005642 0.513652126465766 0.289079367359083 12 3.66156498502898 0.4417101165907 0.289079367359083 0.02 0 "simulation2" 5.27107698388647 2.00322555604868
"63" 13 5.32772500005044 0.601167862409905 0.260729536664501 13 4.55835167998236 0.494009643972417 0.260729536664501 13 3.98568736336324 0.420988959102069 0.260729536664501 0.02 0 "simulation2" 5.43662010174635 2.19591960075022
"64" 14 5.77037875568124 0.566652098751518 0.235129178609131 14 4.93564744196602 0.492999057029826 0.235129178609131 14 4.31387263612275 0.432120237361568 0.235129178609131 0.02 0 "simulation2" 5.85514813305713 2.46242427560747
"65" 15 6.20693350589353 0.568435887574967 0.212034622377939 15 5.31779117106546 0.486757880549353 0.212034622377939 15 4.64901322509424 0.417205403931547 0.212034622377939 0.02 0 "simulation2" 6.24453583627232 2.40359352539831
"66" 16 6.66486136020011 0.589392621561986 0.191206437613498 16 5.70311388981251 0.485832638775892 0.191206437613498 16 4.96412266374096 0.382117757841147 0.191206437613498 0.02 0 "simulation2" 6.73424771191833 2.58086127893657
"67" 17 7.12259880068068 0.559557017923251 0.1724237008875 17 6.08694003487095 0.474413161421231 0.1724237008875 17 5.26861111172025 0.385918527517832 0.1724237008875 0.02 0 "simulation2" 7.14117741940127 2.63253152728953
"68" 18 7.5890240453363 0.597642725891614 0.155485915333096 18 6.48001947441523 0.496795213285569 0.155485915333096 18 5.57245582398114 0.373993894888816 0.155485915333096 0.02 0 "simulation2" 7.57004676165399 2.89956875288708
"69" 19 8.07559470031353 0.589564207156902 0.140211955117065 19 6.89001368670031 0.501130788670238 0.140211955117065 19 5.88470546471812 0.396575977026339 0.140211955117065 0.02 0 "simulation2" 7.95495765890072 3.14592773295765
"70" 20 8.56360222169278 0.599209384757821 0.126438404519146 20 7.31078054922432 0.515235865062318 0.126438404519146 20 6.20504307050601 0.383888853320185 0.126438404519146 0.02 0 "simulation2" 8.32121929910729 3.07319916170445
"71" 21 9.06130101250708 0.603599359576096 0.114017879761039 21 7.74469163374974 0.520696026136356 0.114017879761039 21 6.50899868347466 0.365022399438618 0.114017879761039 0.02 0 "simulation2" 8.83450826746252 3.44538095127457
"72" 22 9.5581416342853 0.598823562141638 0.102817469789605 22 8.16145648095071 0.485842765350009 0.102817469789605 22 6.78854861963466 0.340025039459723 0.102817469789605 0.02 0 "simulation2" 9.34441717120284 3.45296342414642
"73" 23 10.0598799080562 0.610798886132694 0.0927173185505679 23 8.56294566851006 0.494026133014884 0.0927173185505679 23 7.06669767935148 0.359906874394763 0.0927173185505679 0.02 0 "simulation2" 9.63030110371381 3.67657503120509
"74" 24 10.5462560273418 0.579109170971072 0.0836093435600304 24 8.96658356486033 0.488729353673797 0.0836093435600304 24 7.34766108444167 0.34510463179318 0.0836093435600304 0.02 0 "simulation2" 9.91672701545148 3.74923326578707
