# Time	[Srxn1]	
47.52	48.6437	
48	48.2877	
nan	nan	
0	0	
0.48	0.0171023	
0.96	0.28715	
1.44	0.43194	
1.92	0.614318	
2.4	0.882484	
2.88	1.24348	
3.36	1.69913	
3.84	2.2483	
4.32	2.88778	
4.8	3.61301	
5.28	4.41855	
5.76	5.29844	
6.24	6.2465	
6.72	7.25652	
7.2	8.3224	
7.68	9.43823	
8.16	10.5984	
8.64	11.7976	
9.12	13.0307	
9.6	14.2933	
10.08	15.5809	
10.56	16.8896	
11.04	18.2157	
11.52	19.5559	
12	20.907	
12.48	22.2662	
12.96	23.631	
13.44	24.9989	
13.92	26.3678	
14.4	27.7358	
14.88	29.1011	
15.36	30.462	
15.84	31.817	
16.32	33.1648	
16.8	34.5041	
17.28	35.8338	
17.76	37.153	
18.24	38.4606	
18.72	39.7558	
19.2	41.0378	
19.68	42.306	
20.16	43.5596	
20.64	44.7982	
21.12	46.0211	
21.6	47.2278	
22.08	48.4181	
22.56	49.5913	
23.04	50.7473	
23.52	51.8857	
24	53.0061	
24.48	54.1084	
24.96	55.1923	
25.44	56.2575	
25.92	57.304	
26.4	58.3315	
26.88	59.3398	
27.36	60.3287	
27.84	61.2979	
28.32	62.2468	
28.8	63.1741	
29.28	64.0773	
29.76	64.951	
30.24	65.7833	
30.72	66.5504	
31.2	67.2075	
31.68	67.6868	
32.16	67.9201	
32.64	67.8902	
33.12	67.6502	
33.6	67.2804	
34.08	66.844	
34.56	66.3777	
35.04	65.8997	
35.52	65.4188	
36	64.9385	
36.48	64.4606	
36.96	63.9857	
37.44	63.5141	
37.92	63.0461	
38.4	62.5815	
38.88	62.1204	
39.36	61.6628	
39.84	61.2086	
40.32	60.7578	
40.8	60.3105	
41.28	59.8665	
41.76	59.4258	
42.24	58.9885	
42.72	58.5545	
43.2	58.1237	
43.68	57.6963	
44.16	57.272	
44.64	56.8509	
45.12	56.433	
45.6	56.0183	
46.08	55.6066	
46.56	55.1981	
47.04	54.7927	
47.52	54.3903	
48	53.991	
nan	nan	
0	0	
0.48	0.0177757	
0.96	0.315608	
1.44	0.474768	
1.92	0.675555	
2.4	0.971329	
2.88	1.36989	
3.36	1.87325	
3.84	2.48016	
4.32	3.18706	
